0.0669,0.1689
0.0503,0.2546
0.0479,0.2643
0.0565,0.2251
0.0523,0.2418
0.0554,0.2272
0.0528,0.2389
0.0709,0.1585
0.0435,0.2849
0.0569,0.2192
0.0695,0.1638
0.0549,0.2296
0.0587,0.2096
0.0731,0.1377
0.0418,0.2956
0.0731,0.1548
0.0640,0.1629
0.0761,0.1146
0.0561,0.2235
0.0747,0.1082
0.0754,0.1059
0.0786,0.1054
0.0669,0.1667
0.0761,0.1206
0.1154,0.1100
0.0435,0.2888
0.0322,0.3437
0.0725,0.1453
0.0800,0.0877
0.0762,0.1066
0.0787,0.0989
0.0842,0.1251
0.0804,0.0911
0.0739,0.1208
0.0792,0.0931
0.0766,0.1088
0.0812,0.0899
0.0308,0.3495
0.0771,0.0997
0.0780,0.1019
0.0644,0.1810
0.0782,0.1000
0.0592,0.1760
0.0808,0.0689
0.0618,0.1944
0.0411,0.2999
0.0799,0.1017
0.0813,0.0845
0.0794,0.0895
0.0832,0.0645
0.0802,0.0856
0.0826,0.0820
0.0837,0.0787
0.0841,0.0615
0.1215,0.0789
0.0908,0.0874
0.0797,0.0930
0.0842,0.0669
0.0831,0.0758
0.0834,0.0695
0.0814,0.0753
0.0827,0.0825
0.0829,0.0780
0.0834,0.0744
0.0831,0.0714
0.0846,0.0711
0.0788,0.0696
0.0820,0.0748
0.0852,0.0846
0.0855,0.0689
0.0854,0.0830
0.0851,0.0664
0.0801,0.0732
0.0848,0.0708
0.0812,0.0754
0.0846,0.0741
0.1371,0.0495
0.0822,0.0702
0.0896,0.0585
0.0802,0.0631
0.0876,0.0670
0.0844,0.0671
0.0889,0.0702
0.0806,0.0725
0.0846,0.0721
0.0853,0.0700
0.0892,0.0659
0.0817,0.0713
0.0872,0.0779
0.0854,0.0685
0.1117,0.0651
0.0858,0.0718
0.0835,0.0706
0.0826,0.0710
0.0759,0.1110
0.0938,0.0625
0.0858,0.0647
0.0803,0.0854
0.0874,0.0682
0.0897,0.0637
0.1001,0.0658
0.0868,0.0669
0.0860,0.0746
0.0839,0.0649
0.0877,0.0627
0.0821,0.0661
0.1198,0.0460
0.1379,0.0526
0.0882,0.0626
0.0881,0.0440
0.0817,0.0778
0.3389,0.1116
0.0879,0.0643
0.0822,0.0764
0.0852,0.0638
0.1259,0.0530
0.2937,0.0992
0.0844,0.0703
0.1430,0.0579
0.0986,0.0657
0.0872,0.0655
0.0877,0.0432
0.1237,0.0479
0.0879,0.0336
0.1286,0.0441
0.1755,0.0731
0.0909,0.0616
0.0855,0.0650
0.0884,0.0679
0.0872,0.0680
0.1258,0.0599
0.0838,0.0765
0.0861,0.0639
0.0843,0.0472
0.0904,0.0624
0.0920,0.0554
0.0889,0.0738
0.0909,0.0657
0.0855,0.0084
0.0910,0.0657
0.0933,0.0648
0.0847,0.0722
0.0468,0.0000
0.0832,0.0736
0.0864,0.0696
0.0971,0.0624
0.0883,0.0290
0.0844,0.0579
0.0891,0.0636
0.0884,0.0631
0.1490,0.0614
0.0853,0.0428
0.0876,0.0383
0.0897,0.0650
0.1061,0.0474
0.0893,0.0617
0.0871,0.0675
0.0919,0.0613
0.0881,0.0648
0.2337,0.1046
0.0951,0.0619
0.0853,0.0549
0.0862,0.0678
0.0852,0.0736
0.0866,0.0669
0.0897,0.0660
0.0855,0.0684
0.3971,0.1703
0.0766,0.0586
0.5395,0.2317
0.1103,0.0375
0.1195,0.0652
0.0884,0.0549
0.0878,0.0656
0.0910,0.0609
0.4046,0.1782
0.0937,0.0610
0.0832,0.0748
0.2429,0.1127
0.0855,0.0673
0.0872,0.0539
0.0901,0.0613
0.0901,0.0630
0.0574,0.0075
0.0929,0.0639
0.0879,0.0369
0.0928,0.0562
0.1069,0.0564
0.0978,0.0593
