0.2799,0.0434
0.3941,0.1050
0.6397,0.1738
0.3730,0.0894
0.6531,0.1511
0.4859,0.1069
0.6743,0.1771
0.2175,-0.0018
0.3446,0.0971
0.4422,0.0658
0.3128,-0.0049
0.7745,0.1906
0.4475,0.0610
0.2759,0.0068
0.4268,0.1472
0.3130,-0.0350
0.1830,0.0535
0.1500,-0.0656
0.3698,0.1289
-0.0307,0.2909
-0.0197,0.1710
0.1041,-0.0514
0.2532,-0.0207
0.1074,-0.0628
0.0834,-0.0871
0.3840,0.1330
0.2852,0.0984
0.0326,-0.0605
-0.0248,0.1676
0.0340,-0.0340
0.0526,-0.0736
0.1548,-0.0591
-0.0397,0.2080
0.0121,0.1225
-0.0331,0.2466
0.1024,-0.0538
0.1194,-0.1426
0.3538,0.1509
-0.0188,0.1703
-0.0713,0.1868
0.0045,-0.0454
-0.0687,0.2560
0.0037,0.0508
-0.0428,-0.0280
0.0203,0.0217
0.1749,0.1377
0.0120,-0.0293
-0.0152,-0.0423
0.0380,-0.0906
0.0052,-0.1152
0.0174,-0.1273
0.0129,-0.0474
0.0349,-0.1876
-0.0118,-0.1297
0.0412,-0.1706
0.0639,-0.1086
-0.0306,-0.0656
-0.0115,-0.1041
0.0332,-0.2233
-0.0365,-0.2831
-0.0019,-0.1902
0.0059,-0.1083
0.0181,-0.1610
0.0245,-0.1153
-0.0028,-0.2102
-0.0953,0.1612
-0.0139,-0.0932
0.0096,-0.1533
-0.0631,0.0917
-0.0262,-0.2739
-0.0989,0.1606
-0.0092,-0.1306
-0.0065,-0.1324
-0.1247,0.2347
-0.0948,0.3171
-0.0587,0.0348
0.0121,-0.2722
-0.0999,0.2287
-0.1372,0.1125
-0.1124,0.0215
-0.0412,-0.2667
-0.1172,0.2092
-0.1059,0.1964
-0.0744,0.1928
-0.0362,-0.0793
-0.1831,0.3292
-0.0666,0.1106
0.0011,-0.1676
-0.1529,0.2315
-0.0167,-0.2052
-0.0180,-0.2356
-0.1334,0.2329
-0.0251,-0.1829
-0.0156,-0.1334
-0.0145,-0.0555
-0.1659,0.1444
-0.0556,-0.1508
-0.0312,0.2469
-0.0234,-0.1438
-0.0303,-0.1834
-0.0685,0.0865
-0.0371,-0.1679
-0.1071,0.1357
-0.0426,-0.2721
-0.0364,-0.1322
-0.0767,0.1524
0.0059,-0.2295
-0.0223,-0.3169
-0.0694,-0.2180
-0.1267,-0.0049
-0.1042,0.3770
-0.0620,-0.0630
-0.0834,-0.1794
-0.0844,0.4327
-0.0353,-0.2964
-0.0023,-0.1596
-0.0589,-0.1067
-0.1826,0.4180
-0.0423,-0.3529
-0.1750,0.1859
-0.0822,0.0771
-0.1064,-0.0245
0.0346,-0.2487
-0.0929,-0.0004
0.0188,-0.2034
-0.0985,-0.0356
-0.0640,-0.2692
-0.1070,0.0292
-0.0900,0.1492
-0.2086,0.2910
-0.0380,-0.2271
-0.0495,-0.0380
-0.1200,0.0886
-0.0313,-0.1311
-0.0502,-0.0966
-0.0154,-0.1339
-0.1031,0.1625
-0.2013,0.2590
-0.0169,-0.1037
-0.0583,0.0371
-0.1625,0.1992
-0.1573,0.4313
-0.0233,-0.2079
-0.1043,0.3396
-0.2145,0.4289
-0.1459,0.1426
-0.1089,-0.0010
-0.0224,-0.2146
-0.1026,-0.2945
-0.1728,0.0485
-0.0328,-0.1848
-0.0168,-0.1233
-0.0702,-0.0019
-0.0391,-0.0765
-0.0136,-0.1697
-0.1375,-0.2241
-0.1838,0.2685
-0.0635,-0.1736
-0.1793,0.0556
-0.1508,-0.0390
-0.0830,-0.0630
-0.0411,-0.2183
-0.0916,0.0037
-0.0605,0.1189
-0.1452,0.2414
-0.1731,0.2585
-0.0779,-0.0077
-0.1259,-0.0005
-0.0877,0.0627
-0.1115,0.0103
-0.0186,-0.2745
-0.1348,0.0495
-0.1138,-0.1314
-0.1348,0.2066
-0.0634,0.0457
-0.1109,0.0116
-0.1843,-0.0264
-0.0795,0.2520
-0.1354,-0.0035
-0.0919,0.0504
-0.0646,-0.1714
-0.0763,-0.1578
-0.0862,-0.0903
-0.0155,-0.1918
-0.1051,0.1271
-0.0536,-0.0713
-0.0575,-0.0317
-0.0171,-0.1193
-0.1286,-0.0237
