0.5190,-0.2374,0.2423,0.0299,0.3853
0.2680,0.5955,-0.1037,0.2408,0.4952
0.5329,-0.1821,0.2358,0.1173,0.3865
0.3079,0.1040,0.3166,-0.4451,0.4040
0.2288,-0.3198,-0.3271,0.4516,0.4656
-0.1086,-0.1476,0.6355,0.3684,0.5732
-0.2669,0.1384,0.2229,0.5801,0.4766
0.3483,0.5145,-0.1457,0.1903,0.4434
-0.1526,0.3702,0.4392,-0.1297,0.3700
