-1.4733,0.5339,-1.0254
-0.2420,0.5541,-0.8492
-0.2580,1.7647,-0.6112
-0.5552,0.6449,-0.9461
-0.8661,1.3511,-0.8404
-1.0824,0.2212,-0.8932
-0.3341,1.5881,-0.5936
0.8604,0.1052,-0.1882
-0.6498,0.1707,-1.0254
-0.5921,1.8454,-0.6024
-0.8196,0.1203,-1.2457
0.9993,-0.4447,-0.7258
0.0951,0.6449,-1.1136
-0.3777,2.0925,-0.3380
-0.5874,0.2060,-1.3162
-0.2266,-0.7372,-1.0607
-0.5844,-0.2631,-1.2105
1.2454,-0.2883,-0.8404
-0.1545,0.0194,-0.7346
2.9239,0.7458,0.0850
0.2018,1.7647,-0.6905
-0.3670,-1.0499,-0.4174
0.1738,-1.2921,-1.1312
-0.8104,0.1455,-0.4790
1.3990,-0.6061,-0.5936
0.5446,1.9715,-0.2675
1.7708,-0.6464,-0.1001
-0.2547,0.6348,0.1378
1.3101,-0.7120,0.0145
1.0989,-1.1559,-0.6817
1.8206,1.4620,-0.0825
-0.1136,0.3321,0.7723
1.1314,1.3157,0.4551
0.5263,1.1392,-0.4262
-1.0930,0.9072,-0.6200
-0.9629,2.1682,-0.7082
-0.1566,1.5528,-0.6289
0.1445,1.3258,-0.3909
1.2640,-0.6767,-1.0342
0.2449,-0.9894,-1.0607
-0.7662,-0.5354,-1.1312
-0.2638,1.2653,-0.0825
0.1868,-1.3022,-0.4085
1.1328,0.2716,-0.9020
1.5919,-1.1861,-0.0472
0.1957,-1.0197,-0.9902
-0.6234,1.8252,0.0585
1.4321,-1.0853,-0.5407
0.0768,-0.5556,-0.8756
1.1063,-0.6363,-0.4262
-1.0326,-0.8835,-0.7434
-0.0593,-1.3980,-1.1400
0.8039,-0.0764,-0.4085
0.8264,0.0547,-0.2675
-1.0069,-1.0550,-0.7522
-0.8448,1.0988,0.4639
0.7746,1.2956,-0.2852
1.9107,-0.3589,-0.4526
-1.4175,-1.0802,-0.7434
1.2947,0.1707,2.0590
1.0715,0.2716,-0.0384
0.7595,1.2350,1.2482
0.1313,-0.1874,0.6225
-1.1921,0.6297,-0.8404
-1.4625,0.5995,-0.9373
-0.1684,0.1657,-0.1265
0.3582,0.3069,0.5256
-0.5330,0.9576,0.0762
0.8843,-0.5960,-0.4967
-1.4605,1.5579,-1.2105
1.2511,1.4923,0.1467
-0.2126,0.5743,0.0321
-0.7646,1.8101,-0.1089
0.4887,-0.3034,-0.2764
0.0933,1.8050,-0.2059
-0.9917,1.1644,-0.1354
0.1934,-1.3022,-1.1224
-0.3964,0.9980,-0.3997
-0.5626,1.0888,-0.2499
-0.7792,-0.6464,-1.2369
-0.9118,-0.5960,-0.7522
1.4492,-0.1319,-0.2499
0.0618,0.1556,-0.3645
0.5840,-0.2883,1.3716
0.6456,0.1758,1.8299
0.8177,0.3977,1.1425
-0.9909,-0.9995,-1.0695
-0.7914,-1.3425,-1.3162
-0.8142,-0.3892,-0.4174
1.8708,1.1644,1.9356
0.0104,0.6449,0.0673
0.2023,-0.9491,-0.2147
0.4342,-0.0411,2.9931
-0.9819,-0.2278,-1.2369
0.2881,0.5188,-0.8668
0.3887,-0.7423,-0.2147
-0.5532,1.7092,0.0321
0.0608,-0.1117,0.6225
-0.0115,-0.1975,-0.3028
-1.0261,1.8857,-0.2323
0.9186,-1.2013,-0.1089
0.5530,-0.0916,0.4551
0.8771,-0.8684,-0.5143
-1.0654,0.6802,-0.2235
1.0033,1.0282,0.1555
0.5266,-0.6464,-0.8932
-0.3957,0.5894,-0.7346
0.8682,0.7508,0.2700
0.1096,0.1304,-0.0296
-0.0248,0.8265,-0.2675
0.0119,-1.2618,-0.7346
0.2703,0.3422,-0.3116
-0.6471,1.6537,-0.3997
1.0064,1.4267,0.6490
-0.7982,1.5629,-0.3469
-0.9407,1.1190,-1.1929
-0.0726,0.9324,-0.2235
-1.0543,1.6941,-0.5143
-0.8024,1.2552,-0.1001
0.2002,1.5276,-1.0607
0.3148,0.6146,-0.6200
-0.5503,2.0925,-0.3116
-0.9684,-1.1660,-0.9902
-1.2028,-1.1357,-1.0519
-0.2497,1.1089,-0.5672
1.8167,-1.2265,0.0145
0.9794,0.0144,0.7988
-0.5604,1.5478,-0.0472
-0.4097,0.1707,-0.4879
2.6674,-0.8532,-0.4350
-0.8050,1.4772,-0.4790
2.2886,-1.1155,-0.4879
-0.7189,-0.0411,-0.1001
-0.4309,-0.7977,0.3670
-0.8360,1.3107,-0.3204
0.0154,0.6045,-0.4350
-1.2640,-0.3993,-0.0296
0.2772,0.6701,-0.3380
-0.3536,1.3964,-0.1706
0.5651,-1.4081,-0.5848
0.1377,-1.4989,-0.1442
-0.0363,-1.3929,-0.9461
-0.0269,-0.3034,-0.1970
4.0953,-1.3425,1.0015
-0.1888,1.2048,-0.4438
-0.2094,0.3523,0.3053
-0.4068,1.0837,0.0233
-0.4450,-1.3072,-1.1929
0.2663,1.0484,-1.2722
0.1922,0.0345,1.1160
0.1116,0.8567,-0.1882
0.1115,0.3372,0.5344
-0.5185,0.0951,-0.5672
-1.4750,0.4078,-0.9285
-0.6163,1.1745,0.3493
0.4450,0.7609,-0.3116
1.8553,-0.4245,0.2524
-0.5682,-0.5859,-0.8844
-0.1017,1.2300,0.5256
0.2650,-1.3072,-0.6112
-0.6278,1.3309,-0.4526
-1.2497,-0.2328,-0.5231
-0.8780,-0.1773,-0.0208
-0.7787,0.2968,1.0367
0.4205,1.6537,0.0321
-0.1939,1.6840,0.1907
-0.3339,0.9980,-0.4350
-1.1716,0.5188,-0.5760
0.7549,1.7294,0.1731
0.3564,0.4128,2.0678
-1.1632,-1.4938,-1.1488
-0.3032,-0.9138,-0.2323
-0.5968,0.8618,-0.3380
0.1373,0.0093,0.0409
0.0101,1.1241,0.6666
0.2808,0.5944,-0.3292
-0.1213,0.1304,-0.6729
-1.1238,-1.5897,-1.2281
-1.1689,-0.9894,-0.3116
0.6052,-0.0512,4.5706
0.4345,-0.8280,-0.1001
-0.3529,-0.3387,-0.3028
-0.5766,-1.1256,-1.1312
0.2384,0.7609,0.0233
0.8980,0.3624,0.6842
-0.7380,1.4318,-0.2411
-0.5064,-0.4245,0.3758
0.0758,-1.0197,-0.6112
-0.4166,-0.1168,-0.6905
0.0441,-0.6010,-0.8227
-1.5393,0.1758,-1.1400
-0.2152,-0.9692,-0.5760
-0.7990,0.7760,-0.3292
-0.8281,0.5289,-0.2852
-1.3245,0.3170,-0.4262
-0.2405,1.0635,-0.2940
-0.8364,-0.2732,0.5697
0.0210,-0.6010,0.5168
-0.9775,1.4267,-0.1177
-0.0223,0.7760,-0.4790
-0.9390,0.5389,-1.0078
0.5846,-0.8734,-0.5584
0.5630,0.0598,-0.8139
0.7479,-0.9844,-0.2235
0.0255,-0.9945,-0.2411
0.2444,-0.0613,-0.2059
0.1449,-1.2114,0.3229
-0.5598,-1.3728,-0.9373
-1.4242,0.1052,-0.4526
0.0477,-1.0853,0.1555
-0.6749,0.2262,0.0762
-0.9879,-1.3022,-0.7610
-0.9959,-0.0310,-0.6465
-0.1994,1.1594,1.0191
-0.8284,0.3876,-0.6553
0.3210,0.3876,-0.1794
0.1890,-0.4093,-0.1882
-0.3756,1.8252,-0.1442
-0.6450,-1.4837,-0.9373
1.5495,0.7054,-0.0649
-0.4696,-0.0260,2.1736
0.3201,0.0698,1.7946
-0.4188,0.5944,0.2612
-1.0866,-1.4737,-0.5936
0.4721,-0.3488,-0.5495
0.4916,0.0244,-0.9549
-0.4800,-1.3072,0.4727
-0.2189,0.2313,0.3141
0.0882,-0.3438,-0.5143
0.2041,0.1606,0.8605
-0.2318,0.5591,3.0901
-1.1066,0.1203,0.3405
1.6377,-0.5153,-0.5584
0.8550,-1.5039,-0.2499
0.8577,-0.2832,3.1165
0.0531,-0.5556,0.4639
-0.8760,0.1859,3.5748
0.6668,-0.6262,4.7557
1.1115,-0.5102,2.4291
-0.3487,1.4923,0.1555
3.9692,-1.5291,-0.3469
-0.0241,0.6550,0.0057
-0.3807,-0.2732,0.6402
3.0169,-0.7826,4.1828
0.4850,0.3422,0.4992
0.2554,0.3775,0.1907
0.1997,-0.3942,1.7505
0.1889,0.8668,2.9491
-0.7603,1.7092,-0.0825
-0.5918,0.1959,-0.3645
-0.1105,0.3725,0.6490
-1.1170,0.7155,-1.3779
0.8979,-0.0512,-0.0120
0.4174,-0.2227,-0.4614
-0.7581,-1.3274,-0.1706
-0.9248,-1.7006,-0.4438
-0.4325,-0.0512,-0.4085
-0.3941,1.6285,-0.0560
-0.8728,-1.7410,0.0145
-1.3608,-0.5052,-1.2281
0.8124,-0.2883,1.6624
-0.7547,1.3712,0.1114
-0.6677,0.2363,0.6490
-0.1294,-0.6666,-0.1882
-0.0113,0.7710,0.2965
-0.0491,-0.7423,1.9444
0.3894,-1.0499,-0.1970
-0.5431,0.0244,-0.1442
-1.0074,-0.0411,-0.1265
-1.0359,0.3170,-0.6112
0.2130,-1.2013,0.0409
-1.3190,0.1304,-0.3469
0.2928,1.8101,0.1290
0.0309,-0.3488,0.6490
0.4368,-0.9491,0.3229
0.6682,0.6398,1.5214
-1.4301,-1.6754,-1.3427
-0.5409,0.5995,0.3317
-1.3637,-0.8583,-0.9109
-0.7454,1.1190,0.0233
4.2531,-0.7322,0.3846
-0.9114,1.4772,2.4996
0.6495,-1.0197,0.1202
2.4027,-0.9894,0.5080
-0.7702,-1.6452,-0.2940
0.5330,-0.8431,0.2612
-0.1005,0.5642,-0.5143
-0.4938,1.4469,0.6049
-0.4489,1.3964,0.2260
0.4935,-1.3980,0.0057
1.6732,0.0043,1.8387
-0.4297,0.7861,-0.2323
-0.5207,0.4582,0.4992
-0.9914,0.5188,0.0585
0.3179,-0.4648,-0.4879
-0.9698,0.6852,0.0850
-0.1543,-0.4194,4.3415
0.8000,-0.2328,-0.2147
0.6216,0.9173,1.0455
-0.2034,-0.8583,-0.6817
-1.0243,1.6436,-0.0649
-0.3788,-1.5443,-0.9109
-0.9097,0.2161,-0.6641
-0.1576,-1.0651,-0.3028
-1.0502,0.8063,-0.2499
-0.4043,-1.5544,0.4551
-0.3264,-1.5493,-1.0431
-1.1944,-0.9844,-0.6377
-0.4858,1.5730,1.2570
-0.1676,-1.5291,-0.3645
-0.9856,-1.6704,0.0938
-0.6604,0.7205,0.7283
-0.0752,-0.9995,-0.1530
6.6908,-0.9541,1.2130
0.9983,-1.6351,-0.5055
0.2354,-1.8267,-0.2852
-0.1253,-0.4295,0.3934
-0.4816,-0.2580,-0.5848
-0.7896,1.6537,-0.1794
0.1423,-0.8331,-0.4879
-0.6203,-0.4093,0.7371
-0.8851,-0.7826,-0.1089
-0.2755,1.3057,0.0762
1.1450,-1.1962,2.2176
-0.1871,0.5995,0.6490
0.3372,-0.7675,0.8164
0.4272,-1.3274,-0.3909
2.6749,-0.8230,-0.0208
1.6209,-1.0197,-0.0472
-0.2553,-0.8986,3.5131
-0.3232,1.2502,0.6754
-0.9369,-1.0752,-0.7963
0.0583,1.6184,2.2529
-0.5323,-1.1407,-0.5231
-0.9291,1.3712,-0.1354
1.7615,-0.6262,-0.3909
0.0604,-1.0096,-0.0208
1.8281,-1.8318,-0.3204
1.6388,-1.7259,-0.2323
-1.2446,0.1859,0.6049
1.9090,-0.1017,-0.4879
-1.0787,-1.7511,-0.2764
0.2028,-0.9037,-0.1354
-0.4773,-0.6212,-0.7170
-1.2035,-1.9125,-0.5584
-1.0733,-1.9982,0.0145
-0.2768,0.1253,0.9310
0.8400,0.9627,-0.8932
1.1684,0.8567,-0.4526
-0.0874,-0.4043,3.8920
-0.3547,0.1455,0.1114
-0.6683,0.5137,-0.2323
-0.8771,-1.0449,-0.7699
-1.1156,-1.6956,-0.1001
-1.1014,0.7609,0.8340
0.6532,-1.3627,-0.4350
1.0315,-0.2177,2.4467
0.2577,-1.6653,1.1601
1.9031,-1.4989,-0.1706
-0.2309,0.6701,1.5831
-0.9126,0.2212,-0.5584
1.9174,-1.0348,4.1035
0.8511,-0.3791,2.4732
-0.3293,-0.8381,1.0279
2.1051,-0.9037,-0.1177
-0.2123,0.2363,0.7283
-0.1395,-0.8129,0.8605
-0.6713,-1.0499,-0.0384
-0.3150,-0.4194,0.0233
-0.8534,-0.4800,-0.6994
0.6221,-0.5708,0.0233
-0.2414,0.9122,0.0497
-0.7658,-1.0550,-0.5055
-1.0893,0.3826,-0.2323
-0.7981,1.4267,-0.1706
-0.9215,-0.5808,-0.4879
-0.3666,0.7407,0.4639
2.3886,-0.8028,-0.2764
-0.0604,-1.4787,0.0409
