47.8,61.8,58.2,99.4,86.7,22020,27.3,0.11,1.083
57.1,81.3,64.2,80.2,65.1,40128,23.7,0.35,1.222
61.5,77.8,68.1,74.5,40.8,31326,13.7,0.23,1.273
58.1,73.2,67.7,76,68.7,7774,11.5,0.22,2.333
52.9,98.2,48.3,95.9,49.2,9666,10.5,0.54,0.37
56.2,86,56.8,87.6,38.3,21394,11.4,0.37,1.564
56.6,81.5,56.9,87.6,42.5,25774,14.1,0.36,1.381
65.4,41.8,58.4,87.9,29.9,42056,6.8,0.19,1.222
52,35.6,63,96.7,48.4,27233,6.5,0.11,0.923
59.5,44.6,52.9,96.4,48.6,12528,5.7,0.17,1
61.6,80.3,69.9,61.5,56.9,19835,17.6,0.38,1.128
76.4,29.4,79.2,47.3,86,26389,13.9,0.1,1
72.3,60.6,58.1,62.8,99.9,40148,8.3,0.14,1
61.4,31.7,62.7,81.2,37.3,46825,18,0.13,1.083
57.6,35,55.3,90.2,39.1,26518,7.3,0.08,1.381
51.8,91.4,65.1,71.2,44.8,14604,19.2,0.35,1.083
55.3,33.7,65.9,79.4,60,44501,12.4,0.12,0.852
56.5,44.2,46.1,95.3,31.1,24789,8.6,0.17,1.381
66.8,42.6,65.9,59.9,99.9,39763,13.7,0.1,0.471
55.4,37.7,52,91.3,33.5,8653,10.1,0.19,1
69.5,27.5,69.5,58.2,78.7,22809,5.6,0.07,1
55.5,53.7,56.4,81.2,51.3,35364,13.9,0.13,1.174
55.4,56.3,54.1,83.3,41.4,35691,15.5,0.13,1.632
65.6,34.3,60,67,100,9027,10,0.09,0.25
52.4,77,59.7,72.3,58.5,11385,23.8,0.36,1
54.5,80.9,52.2,77.3,40.8,34938,15.3,0.34,1.083
58.3,48.1,52.9,79.4,47.7,51462,13.4,0.12,0.961
54.2,33.8,49,85.7,100,3055,10.1,0.04,0.25
48.6,58.6,59.9,72.9,99.9,42503,41.9,0.18,1.174
53.7,60.6,62.5,67,47.8,39256,18.1,0.22,0.724
43.4,79.7,58,73.3,61,34718,32.7,0.27,1.128
45.1,51.5,48.8,89.6,41.2,25581,25.6,0.12,1.041
44.1,67.7,35.5,99.9,35.2,6333,9,0.26,0.786
54.6,67.1,37.1,87,44.7,2400,7.9,0.2,0.852
41.9,58.5,53.2,84.2,49.8,21222,17.1,0.1,1.439
57.8,61.3,44.8,76,42.1,28881,24.5,0.17,1.222
55.8,74.2,67.3,47.2,100,15920,19.4,0.25,0.351
58.7,43.4,43.2,81.2,34.6,36534,12.9,0.2,1.083
46.3,86.1,40.5,82.3,74,2429,4.8,0.3,0.22
47.4,84.8,55.4,66.6,66.3,41868,20.2,0.28,1.326
37.8,66.6,53.3,81.2,56,20580,18.9,0.18,0.923
39.1,91.1,41,81.4,98.5,12551,17.3,0.24,1.174
36.3,49.2,54.7,82,85.6,30779,15.4,0.07,1.439
37.7,91,54.3,67.5,100,25028,16.2,0.33,0.923
43.1,78.3,44.3,74.1,100,9248,17,0.21,1.273
48.6,29.4,45.4,84.4,39.4,26485,5.8,0.1,1.041
39.6,75,41.2,84.9,38,17906,14,0.25,1.128
38.3,76.8,38.3,88.2,35.3,15489,15.7,0.24,1.174
50.4,42.4,31.6,90.8,43.2,12338,4.5,0.18,1.273
46.7,43.4,32.1,93.9,39.1,10410,10,0.14,1.174
50,52.6,49.1,71.5,32,44750,15.7,0.15,1.041
38.3,58.3,54.1,75,50.2,24570,14.4,0.11,1.128
41,49.5,48.9,74.9,94.6,32166,34.1,0.09,1.326
43.8,58.7,58,64.8,34.4,33062,39.3,0.2,1.381
48.2,63.1,35.2,80.7,50.1,35565,31.5,0.2,0.493
51,35.4,38.6,82.8,25,9259,6.4,0.17,0.923
46.8,28.6,38.7,86.5,51,12161,3.6,0.1,1.083
41.2,47.5,34.7,91.8,31.2,11829,13.8,0.1,0.786
42.5,78.3,48.9,65.4,67,50882,40.5,0.36,1.273
35.3,68,42.7,79.4,86.9,23823,19.3,0.15,1.128
37.1,36.4,40.8,89.7,44.9,26614,16.1,0.16,1.083
45.6,54.4,48.7,68.4,36.4,29987,52.5,0.16,1
42.8,50.7,29.9,89.7,41.4,9390,4.5,0.26,0.961
50.2,65.5,26.7,82.3,34.4,27862,8.7,0.18,0.923
34.2,40.5,33.3,97.3,36.9,29325,16.1,0.08,0.818
33.1,89.1,47.1,65.8,98.2,15626,18.9,0.48,1.273
36,53,48.6,71.1,87.6,24556,25.6,0.12,1.083
35.5,51.3,46.5,77.8,30.7,23505,15.1,0.06,1.941
30.4,92.6,21.2,97.5,33.1,8747,15.9,0.37,1.326
43.4,31.4,50.1,70.4,35.4,37032,17.3,0.08,1.041
28.6,53.4,41.4,88.7,31.5,31715,23.7,0.08,1.632
39.4,38,44.4,74.6,82.3,36429,12.7,0.08,1.083
37.3,68.7,47.9,63.6,100,8176,16,0.14,0.235
45.7,75.6,42.9,59.3,90.9,38264,20.3,0.25,1.326
39,42.4,37.2,84.4,32.1,31331,8.4,0.09,0.923
45.5,66.9,54.7,52.4,46.4,17916,10.2,0.22,1.128
44.6,70.1,47.8,59.3,46.8,36299,21.6,0.23,1.222
38.9,57.8,49.7,66.4,40.5,25266,18.2,0.12,1.326
40.6,71.6,38.1,72.4,42.7,23311,15.5,0.31,1
49.7,30.2,33.9,77.5,49.4,23845,10.2,0.12,1.083
35.9,62,32.1,86.3,28.8,27603,15,0.17,1
31,88,29.2,87,37.7,14260,14,0.4,1.083
38.8,83.5,50.1,58,52.6,38309,25.9,0.33,0.887
45,86.2,41.6,55.6,100,12062,14.6,0.21,0.429
38.9,77.4,26.9,78.7,98.7,9990,5,0.18,0.37
34.5,73.7,36.6,79.2,40.8,22616,16,0.29,1.326
36.9,88.8,32.2,77.3,40.3,8338,12.7,0.47,1.273
29.5,80.1,32.2,86.3,31.3,12001,17.4,0.35,1.174
38,85.5,29.8,78.1,39.2,26583,6.5,0.19,1.326
30.1,67.4,48.6,72,33.5,28251,11.5,0.15,1
31.4,96.7,33.9,77.2,38.3,15668,15,0.39,1.564
52.4,32.1,51.4,52,67.5,9586,7.3,0.13,0.149
38.5,32.7,34.5,83.6,42.3,6178,6.6,0.16,0.887
26.3,77.2,31,84.6,85.6,20040,12.1,0.18,1.128
48,30.9,49.9,59.9,29.7,50095,18.7,0.09,1.174
40.4,55.5,31.3,76,73.9,37917,27.6,0.16,0.449
33.1,85.9,25.2,85.4,30.8,15521,18,0.25,1.326
29.7,58.6,46.1,73.1,42.5,17713,13,0.1,1.381
45.8,38.3,37,71.5,37.5,62468,13.6,0.13,1.128
27.3,84.5,39.7,74.5,52.7,11964,13.1,0.22,1
40.7,33.1,38.9,74.6,52,56959,13,0.11,0.961
26.3,54.4,26.4,96.2,49.4,13216,17.4,0.19,1.174
25.9,39.4,29.1,99.9,19,17404,22.7,0.01,1.128
34.8,81.2,32.6,75.4,32.2,11512,14.9,0.33,1.083
30.7,67.2,46.4,65.8,67.5,23895,13.6,0.14,1.174
22.7,47.3,27.2,97.1,74.8,5287,18.2,0.12,0.351
34.9,68.5,38.2,71.3,42.1,27703,14.7,0.21,1.381
39.8,82.9,42.4,58.7,34.6,18529,16.6,0.37,0.923
47.1,27.3,58.3,47.8,47.1,31891,11.9,0.07,0.639
39.4,25.5,36.1,76.6,61.3,25674,16.9,0.09,0.818
52.5,27.6,47.6,50.4,71.2,23144,7.8,0.09,0.449
33.1,49.2,38.8,74.1,59.8,23280,16.3,0.06,1.273
33.8,28.6,35.9,83.6,31.4,83236,29.9,0.09,1
33.2,79.1,31.4,75.4,38.6,20925,13.5,0.29,1.128
25.9,62.2,25.8,91.8,37.6,20626,22,0.12,1.041
29.2,76.7,32.8,78.3,37.2,17755,18.8,0.28,1.174
51.8,29.3,48.1,47.3,85.9,17200,5,0.07,0.333
33.9,76,32,73.1,43,27545,4.1,0.19,2.03
40.1,55.9,28.4,71.8,86.6,26467,31.2,0.16,1.083
42.8,72.2,39.6,57.5,36.7,25295,16.4,0.23,1.174
39,61.9,33.6,64.8,83,25294,24.6,0.16,0.351
39.1,57.1,27.6,75.6,36.1,16130,12.1,0.13,1
37.1,63.3,35.2,67.7,30,2218,8,0.14,0.961
38.9,78.5,31.4,64.3,45.1,14708,22.5,0.14,1.174
38.4,70.3,36.3,62.3,39.2,30144,15,0.27,1.174
43,46.8,50.2,48.6,47.5,50657,21.4,0.09,0.887
51.9,43.6,25.6,62.3,71.9,15408,8.5,0.14,1.128
27.1,79.6,29,77,33.1,22193,24.5,0.23,1
44.2,29.3,31.6,70.4,25.7,27526,11.6,0.11,1.083
32.5,81.6,32.9,66.9,33.7,14541,13.4,0.35,1.174
28.8,50.6,24.3,86.5,36.8,5495,12.6,0.22,1.222
27,51.7,27.1,85.2,37.3,10901,18.3,0.13,1.439
34.5,61.1,33.2,64.1,100,12346,30.3,0.16,1.273
26.7,88,33.5,67,74.5,29787,18.9,0.28,1.174
34.6,88.6,34.7,58,63.3,20851,20.7,0.27,1
31.1,75,31.2,70.3,37.7,18815,13.6,0.3,1.083
32.7,65.5,43.8,54.3,81.8,6631,12,0.26,0.587
35.8,89.5,36.1,57.4,29.3,34651,20.5,0.25,2.03
30.1,63.4,35.3,67.5,57.8,28856,42,0.19,1.174
47.3,25.6,20.6,77.5,22.4,6753,5.5,0.07,1.128
27,37.1,35.5,73.6,98.1,19262,15.9,0.1,1.273
27.2,72.3,24,81.7,29.5,14992,14.7,0.28,1.381
40.2,55.4,39.3,56.2,39.4,25668,19,0.19,0.887
22.7,77.5,30.4,77.8,32.7,23819,26.1,0.32,1.174
24,67,19.1,90.2,29.1,27756,14.8,0.17,1.703
32.5,57.8,22.9,80.3,32.3,21908,10.9,0.24,1
36.1,23.7,21.8,85.1,38.8,7326,4.6,0.05,1.041
30.7,35.6,35.5,71.5,65.6,6671,15,0.16,0.429
35.8,54.2,20.4,80.7,18.6,32474,70.4,0.13,1.222
35.6,38.8,32.4,71.5,28.2,29991,17.4,0.11,0.786
34.5,48.5,19.8,82,34.5,18539,15.1,0.26,1
43.2,32.9,25.8,71.5,27.3,15286,5.7,0.14,1
32.4,70.3,33,65.4,32.5,27139,18.8,0.18,1
36.5,62.4,34.8,60.6,41.6,36733,26.3,0.15,1.5
27.9,83.6,26.8,71.3,45.1,12938,15.8,0.33,1.174
25.5,46.8,28.6,81.2,44.4,16306,22.8,0.23,0.786
44.5,35,47,44.2,70.1,24774,11.6,0.14,1
42.8,52.9,37,54.3,33.3,17612,10.7,0.05,1.222
45.5,43.3,34.9,56.2,31.1,24313,9.2,0.17,1.128
41.6,58.7,22.5,62.7,99.1,1283,5.6,0.22,0.389
45.6,36,26.3,65.9,30,20541,12,0.16,1.273
36,70.6,34.1,58.7,34.4,12050,14.8,0.28,1.222
22.5,65.7,21.4,84.9,46.5,11628,15.3,0.25,1.5
15.9,61.5,14.5,99,44.7,4408,13.7,0.26,0.515
29.7,76.3,28.3,68.1,36.9,20174,15.2,0.29,1
20.5,49.8,22.8,88.2,45.9,11506,25,0.07,1
39.9,43.3,48.3,44.8,44.7,23977,24.4,0.04,1
31.3,83.5,27.4,59.9,29,9454,17.2,0.38,1.222
28,70.6,30.9,64.6,34.4,23347,13.1,0.23,1.326
30.9,65.9,33.5,60.2,55.7,10015,7.1,0.28,1.041
41.6,37.9,31.9,54.1,46.7,32175,12.2,0.11,1
28.9,56.4,20.4,80.7,39.8,31861,9.3,0.15,1.5
26.2,35.7,19.2,82.3,68.2,34550,16,0.05,0.515
46.2,35.5,42.2,41.1,70.3,24043,15.8,0.14,1
37.7,54,29.1,59.3,68.5,27227,16.2,0.12,1
39.2,31.2,30,56.4,57,25779,22.2,0.07,0.786
37.4,28,32.1,55.1,80.6,15529,7.9,0.1,0.408
20.5,57.3,22.9,84.1,30.6,2958,13.4,0.17,1.564
37.6,33.7,38.8,45.8,98.6,24365,20.3,0.09,0.639
35.1,59.7,37.2,48.9,36.2,13855,19.4,0.04,0.538
19.3,29.4,9.6,100,31,9303,9.9,0.04,0.538
38.6,54.6,20.6,68.4,51.1,9187,11.2,0.1,0.887
28.7,78.2,34.3,56.8,54.1,20771,30.1,0.26,0.923
30.8,62.9,28.2,66.6,34.7,11623,11.1,0.12,1.5
32.8,62.9,30.2,56.8,45.4,28341,16.5,0.17,1.128
23.4,47.1,35.8,64.1,38,26420,16.4,0.12,1
25.2,91.4,17.2,70.6,40.2,18209,16.9,0.39,1.174
38.7,25.8,26.1,69.6,69.4,14290,7.9,0.02,1
25.2,69.2,21.1,76.6,32,46208,17.8,0.21,1.381
27.2,54.7,22.9,71.5,42.8,16841,43.2,0.08,1.041
31.1,56.6,21.6,71.8,32.3,28327,38.9,0.12,1.381
18.1,67,28.5,75.5,30.1,17581,21.5,0.11,1.273
37.2,26,18.5,73.6,31.9,7867,11.8,0.07,1.174
30.6,48.3,28,64.2,39.1,30538,12.3,0.1,1.439
54.4,55.7,36.6,27,72.2,30822,7.7,0.2,0.754
25.8,29.3,14,84.7,28.4,16691,23.9,0.01,0.852
36.2,59.8,29.5,51.6,63.5,20488,22.1,0.1,1.381
35.5,48.4,13.4,69.6,40.4,24954,12.7,0.06,1
22,58.4,27.9,66.7,41.8,26640,28.3,0.19,1.222
37.6,66.3,30.7,43.3,88,20300,53.6,0.18,0.389
32,57.6,45.7,39,55.5,7576,22.4,0.1,0.961
24.5,45,24.7,74.9,30.3,47491,12.2,0.1,1.632
31.8,25.4,22.3,69.3,36.5,36108,15.7,0.06,1.174
32.7,49.6,16.5,71.8,47.5,36146,53.9,0.09,0.961
29.7,44.2,22.7,69.5,39.8,24444,23.8,0.08,1.128
27,58.9,30.7,59.9,59.5,10930,59.1,0.12,1.174
25.2,42.8,23.3,76,35.3,33370,72.5,0.05,1.5
30,45.1,18.2,70.7,39.5,39838,46.1,0.08,1.128
24.6,84.8,26.9,56.9,37.6,18600,20.3,0.21,1.326
47.2,24.9,50.8,29.4,40.1,81402,14.6,0.04,0.923
22.4,68.2,29.3,55.8,99,23321,18.6,0.09,1.273
19.1,49.8,15,86.7,32.9,18135,25.8,0.09,1.273
26.1,39.7,20.9,72.7,41.9,67552,66,0.06,1.632
28.9,62,37.4,47.7,38.5,30726,24.2,0.14,0.818
37.3,62.7,33.7,45.1,52.3,27387,20.7,0.16,1.174
27.1,47.4,16,77,30.4,26576,38.4,0.08,1.326
39.2,72.4,30.8,40.9,66.6,26419,52,0.27,0.37
21.6,89.1,19.1,64.6,34.1,12613,17.6,0.38,0.852
32.6,59.1,28.8,50.3,67.1,15064,14.4,0.18,1.222
28.4,62.6,35.7,48.4,40.3,22064,25.9,0.26,1.041
25.9,69.4,15.9,68.3,33.7,7426,2.9,0.28,1
23.4,54.2,24.7,67.7,33.4,36731,18.4,0.14,1.041
36.8,50.8,23.2,52.6,51.8,29743,13.3,0.1,0.852
37.3,28.9,42.1,37.3,99.5,12646,16.6,0.05,0.37
39.5,21.5,35.4,44.7,43.4,10221,13.5,0.05,0.493
32.2,54.2,26.7,52.9,46.2,17381,13.9,0.09,0.852
26.9,87.5,22.8,53.8,48.5,17940,17.9,0.3,1.174
29.7,20.7,37.2,49,98.3,10977,18.7,0,0.37
29,45.2,23.9,59.3,99.8,3879,4.6,0,2.03
28.7,49.5,15,71.8,38.4,35487,37.4,0.12,0.724
30.6,82.4,30.5,47.6,32.7,12695,19.8,0.39,1.222
12.5,59.9,24.3,71.1,78.5,13960,25.9,0.08,1.941
32.6,42,30,52.4,34.2,21789,16.4,0.09,0.852
21.2,70.5,28.2,58,74.2,23508,21.9,0.18,1.273
27.9,40.5,20,66.7,63.3,22958,40.6,0.06,1.273
34.6,34.4,27.9,56.2,31.5,29336,16.3,0.01,1.222
14.5,55.7,10.5,89.3,30.6,15773,16.9,0.02,0.786
30,54.4,24.9,59.3,44.7,9020,17.1,0.16,1.222
26.2,61.5,34.8,44.3,77.3,8605,11.6,0.15,0.429
28.6,31.4,29.8,57.4,38.5,26769,19,0.05,1.083
16.6,57.8,17.1,72.1,41.1,4488,14.6,0.08,1.083
20.9,91.1,23.8,54.2,37.9,27930,20,0.44,1.222
16.4,48.3,16,75.4,28.9,24121,25.9,0.13,1.083
28.6,36.4,25,56.3,75.9,30025,22.2,0.12,0.515
26.6,67.9,32.3,44,65.3,33391,35.8,0.17,1.174
43.3,22,21.1,52,46.6,2872,3.3,0.07,1.041
27.2,67.1,20.1,56.8,50,15805,22.3,0.15,1.222
26.1,38.2,25.5,57.4,52.5,3837,8.2,0.07,1.128
26.7,77.4,25.2,50.1,35,12830,18.8,0.3,0.852
30.7,40.7,18.6,64.2,33.5,85532,22.9,0.07,1.273
25.9,84.5,16.3,57.6,30.6,10416,46.9,0.19,1.381
39.6,35,28.9,46.1,30.7,33119,19.9,0.07,1.326
25.7,35.6,19.8,65.5,39,58618,24.3,0.05,1.5
29.5,22.6,15,74.6,34.5,12470,15.2,0.03,1.174
24.1,38.5,31.1,52.4,95,31424,21.5,0.1,1
18.5,66.4,18.3,64.7,70.9,22210,12.7,0.16,1.083
22.8,83.9,25.2,49.1,59.6,16489,25.4,0.24,1
19.7,82.9,27.7,52.9,46.4,17142,21.1,0.21,1.222
33.7,27.5,40.4,38.7,42,30850,18.6,0.1,0.724
24.2,55.3,28.1,55.5,36.2,48007,39.4,0.09,1.439
20,70.8,24.5,46,39.8,17422,15.9,0.15,0.923
26.9,64.3,17,57.4,39.4,16099,24.2,0.17,0.471
19.3,65.5,17.6,57.5,32.8,9252,19.2,0.18,0.923
24.5,46,19.4,55,33.4,28296,13,0.15,1.273
20.6,68.8,23.2,50.1,30.7,9567,19.5,0.22,1.222
22.8,46.9,17.9,59.9,35.8,21428,67.8,0.08,1.326
21.2,50.6,16.3,61.4,33.3,35308,16.1,0.11,1
16.6,73.4,18.7,54.2,31.1,32713,30.4,0.17,1.5
33.9,38.2,15,56.2,32.5,20713,10.8,0.18,0.923
24.7,87.8,20.8,39,44.3,8773,17.8,0.43,0.695
41,24.6,28.3,32.3,44.2,18162,8.2,0.09,0.408
20.7,59.5,13.9,65.3,30.2,10441,11,0.25,1.564
26.1,34.1,15.5,57.4,38.7,21379,15.1,0.1,1
19.4,71.2,19.4,58.7,30.4,8397,15.7,0.2,1.222
13,24.4,10.5,75.4,62.2,17791,23.7,0.01,0.724
38.6,24.5,28,30.9,75,18925,6.7,0.08,0.389
28.9,35.7,16,53.7,39.7,6300,11.3,0.15,0.786
16.7,86.4,16,51.7,49.9,16606,32.8,0.43,1.439
31.5,24.9,40.7,27.6,100,21234,14.4,0.11,0.563
27.3,22.1,32.6,43.2,45,9336,19.6,0.04,0.587
24.5,69.5,21,50.6,45.7,14067,26.8,0.14,1.273
25.7,35.4,19.7,63.5,31.6,22578,16.8,0.09,0.887
27,36.3,25.2,48.2,36.3,120986,32.3,0.07,1.439
35.7,22.8,31.8,32.3,79.2,38191,12.8,0.06,0.587
41.3,19,37.5,27.9,49,27095,15.3,0.03,0.923
24.7,46.7,29.3,47.1,95.9,21849,23,0.08,1.128
19.8,50.1,29.6,53.1,30.5,16667,11.9,0.07,1.5
18.2,88,24.4,51.6,52.3,12187,16.5,0.2,1.041
36.1,38.7,22.8,49.9,31.7,25742,13,0.11,1.041
18.2,47.1,16.6,65.6,35,14650,26.9,0.05,1.703
23.8,39.7,18.6,56.1,33.4,10798,17.3,0.06,1.778
14.1,81.1,10.2,66.9,30.3,19665,19.4,0.27,1.174
37,31.5,23.8,42.4,36.9,40325,43.7,0.09,1
25.1,67.1,16.4,47,60.7,20951,25.9,0.23,1.174
30.8,40,29.3,45.1,52.8,28576,27.8,0.11,1.222
32.6,28.9,31.4,44.9,31.1,29885,14.1,0.05,1.128
19.3,38.9,17.3,70.4,32,62577,18.3,0.04,1.273
20.3,35,18.1,64.2,41.7,47247,18,0.04,1.083
31,37.4,20.4,48.2,51.2,19959,58.4,0.01,1.778
22.5,80,21.8,40.2,83.2,18971,26.2,0.32,1.439
23.1,33.9,22.2,52.3,45.6,10045,9.5,0.04,1.941
22.1,87.3,22,47.8,36.4,24519,44.1,0.31,1.128
36.6,32.6,20.9,48.9,35.3,15930,12.6,0.16,0.613
18.4,82.4,18.1,56.9,46.3,10159,17,0.25,1.326
18.7,42.8,14.3,71.1,28.3,49292,14.1,0.07,2.03
28.4,35.2,26.5,46.1,55.6,24550,18.3,0.07,1
14.8,18.9,7.8,78.1,58.7,50260,14.9,0.02,0.449
35.9,21,32.1,36.5,94.5,47508,15.9,0.05,0.695
17.9,58.9,18.6,49.1,35.5,5570,25.4,0.15,2.03
29.1,53.2,19.9,43.6,29,51438,13,0.15,1.632
18.9,20.5,28.1,46.2,60.8,7983,15.4,0.08,1.128
24.5,37.3,18,54.9,28.8,26622,17,0.07,1.174
30.4,42.9,27.7,26.9,55.3,16729,10.4,0.19,1
31.3,17.3,25.2,41.8,42.4,6167,12.2,0,0.149
25.1,15.6,12.3,53.6,64.8,8061,18.7,0.01,0.205
20,57.7,15.3,51,41.9,19646,29.1,0.1,0.923
18.2,74.3,9.4,58.2,39.7,35889,8.4,0.21,1.326
21.4,72.2,21.1,32.3,93.9,40666,13.4,0.07,1
30.9,47.2,15.4,39.5,42.7,22401,62.7,0.12,0.695
14.9,58.1,12.5,57.5,28.8,18513,19.8,0.13,1.083
30.5,65.4,27.9,22.8,42.6,13951,15.9,0.22,0.613
22.6,34.5,22.1,46.2,83.9,10915,9.8,0.06,0.449
25.5,21.6,40.4,33,47.9,7446,17.4,0.11,0.515
24.9,70.3,20.9,34.6,33,7653,28,0.11,1.222
20.9,28.2,13.1,59,39.8,33172,13.6,0.07,0.563
27.8,50.9,20.9,42,45.2,38675,46.3,0.13,0.923
15,22.2,23.1,61.1,29.2,27420,31.7,0.05,1.326
29.4,25.5,18.2,48.1,43.4,51351,16.6,0.08,1.041
17,68.5,19.4,49.1,46.7,20314,36.5,0.33,0.786
20.3,59.6,15.8,54.2,39.2,10398,12.2,0.1,1.5
26.8,34.7,21.1,48.2,34.9,51560,65.1,0.02,1.857
20.4,47.7,12,59.9,41.7,36051,46.6,0.11,0.961
15.4,38.6,14.4,64.2,38.5,18882,30.2,0.07,1.273
17.7,37.3,13.2,57.7,34.2,54290,17.2,0.07,1.439
24.6,59.9,14.4,51,29.5,20584,26.8,0.12,1.857
20.6,39.1,22.6,45.1,47.8,21643,28.3,0.04,1.5
16.9,34.4,15,65.9,32.6,13908,18.1,0.07,0.852
17.2,46.9,18.6,50.3,37.4,19090,18.8,0.09,1.083
27.3,45.7,23.4,33.7,86.2,11259,10.6,0.16,1.083
20.5,43.9,17.8,47.6,36.7,32720,18.8,0.09,1.174
13.7,73.3,11.8,56.3,29.1,20161,19.1,0.23,0.818
19,34.3,13.6,64.2,30.6,12533,12.8,0.09,1.564
19,62.8,22.6,50.1,30.3,7828,15.9,0.22,1.564
31.1,83.5,22.7,25.7,40.3,12063,16.6,0.38,1.222
20.3,43.7,21.2,46.2,30.3,10269,13,0.03,1.941
18.7,69.9,16.7,49.1,36.9,18340,23.8,0.21,1.326
16.6,39.3,12.4,59,31.7,58413,15.4,0.09,1.5
19.7,25.9,10.7,62.9,38.2,22793,19,0.03,1.041
