0.5207,-0.2200,0.2212,0.0511,0.3711
0.2316,0.6249,-0.0930,0.2180,0.5003
0.5286,-0.1629,0.2164,0.1489,0.3750
0.3284,0.0741,0.3656,-0.3771,0.3892
0.2483,-0.2578,-0.3838,0.4442,0.4727
-0.1022,-0.1754,0.5925,0.4276,0.5751
-0.2686,0.1427,0.1705,0.6113,0.4953
0.3305,0.5429,-0.1193,0.1306,0.4352
-0.1855,0.3417,0.4693,-0.1212,0.3862
