-1.3900,0.3280,-1.0415
-0.5323,0.1690,-0.9597
-0.2546,1.7644,-0.6146
-0.2396,0.5219,-0.8598
-0.8228,1.4115,-0.8507
-1.0248,0.0646,-0.9052
-0.3257,1.5109,-0.5964
-0.5667,1.8986,-0.6055
0.7903,-0.1739,-0.1786
-0.6206,0.1044,-1.0415
-0.7793,0.0746,-1.2685
-0.3665,2.1123,-0.3330
0.9201,-0.5417,-0.7327
0.0753,0.6412,-1.1323
-0.2253,-0.7505,-1.0778
-0.5624,0.2038,-1.3412
0.1750,1.7793,-0.6963
-0.1579,0.0298,-0.7418
-0.3564,-0.9642,-0.4148
1.1500,-0.2783,-0.8507
2.7181,0.5915,0.1029
-0.7707,-0.0894,-0.4784
-0.5595,-0.3678,-1.2322
1.2935,-0.7008,-0.5964
-0.2515,0.6511,0.1574
1.6408,-0.5517,-0.0878
0.1488,-1.2723,-1.1505
1.0435,1.1929,0.4844
0.4952,1.9433,-0.2604
1.6874,1.4364,-0.0697
1.0131,-1.1630,-0.6873
0.1215,1.2773,-0.3875
1.2105,-0.8549,0.0303
0.4781,1.1282,-0.4239
-0.1197,0.2535,0.8113
-0.2600,1.4165,-0.0697
-0.5960,1.8290,0.0757
0.2152,-0.9443,-1.0778
-0.9132,2.2664,-0.7145
1.1674,-0.7207,-1.0506
-1.0348,0.5616,-0.6237
0.1693,-1.0089,-1.0051
0.7375,-0.0745,-0.4057
-0.7294,-0.4423,-1.1505
1.0448,0.0447,-0.9143
1.4737,-1.2177,-0.0333
0.7585,0.0746,-0.2604
0.7101,1.2276,-0.2786
-1.3379,-1.2127,-0.7508
-0.9783,-0.8101,-0.7508
1.0201,-0.7952,-0.4239
1.7716,-0.3429,-0.4511
0.0582,-0.6958,-0.8871
-0.0690,-1.3370,-1.1595
0.8127,-0.4871,-0.4965
-0.1599,1.6302,-0.6328
1.1961,0.1690,2.1374
0.1610,-1.3022,-0.4057
-1.3800,0.7008,-0.9506
1.3244,-0.9095,-0.5419
1.1553,1.4811,0.1665
-1.3781,1.4811,-1.2322
-0.1709,0.0795,-0.1151
-0.8028,1.2376,0.4935
0.6960,1.2227,1.3018
0.4430,-0.2932,-0.2695
-0.9543,-1.0984,-0.7599
0.9875,0.0795,-0.0242
0.1091,-0.1093,0.6569
-0.9401,1.2923,-0.1242
-0.2122,0.4771,0.0484
2.1247,-1.0686,-0.4874
-0.3839,0.9294,-0.3966
-1.1273,0.2883,-0.8507
0.1672,-1.1829,-1.1414
-0.5115,0.7207,0.0938
0.3211,0.4026,0.5570
-0.7416,-0.8250,-1.2595
-0.5392,1.2177,-0.2422
0.2556,0.5567,-0.8780
0.2806,0.5567,-0.6237
0.0441,0.1889,-0.3603
0.9238,1.0636,0.1756
0.9267,1.5706,0.6842
0.0736,1.8539,-0.1968
-0.8654,-0.6759,-0.7599
-0.0038,0.6809,0.0847
0.0432,-0.1690,0.6569
0.1734,1.5358,-1.0778
0.3496,-0.9195,-0.2059
0.2390,0.5318,-0.3058
0.5321,-0.2038,1.4289
1.3404,-0.8151,-0.2422
-0.7743,-0.5765,-0.4148
0.1754,-0.8946,-0.2059
0.4784,-0.6362,-0.9052
0.8059,-1.0885,-0.5147
0.3921,0.2137,3.1001
1.7343,0.6561,2.0102
0.8446,-1.2574,-0.0969
-0.9310,-0.3628,-1.2595
-0.9394,-0.9443,-1.0869
0.7504,0.4125,1.1928
0.0888,0.1541,-0.0152
-0.7530,-1.2773,-1.3412
-0.9985,1.6451,-0.5147
-0.0243,-0.2435,-0.2967
-0.5371,1.5557,-0.0333
-0.0367,0.7406,-0.2604
-0.7632,1.1680,-0.0878
-0.2468,1.0885,-0.5692
-1.0089,0.8251,-0.2150
-0.5304,1.5905,0.0484
0.0008,0.6561,-0.4330
0.5031,-0.0497,0.4844
-0.0024,-1.2574,-0.7418
-0.9723,1.9533,-0.2241
0.4022,0.8400,-0.3058
0.7976,0.7157,0.2936
-0.4162,-1.0288,0.3935
1.6837,-1.0934,0.0303
-0.3833,0.4672,-0.7418
-1.1373,-1.0785,-1.0687
-0.3439,1.3767,-0.1605
-0.3963,0.0100,-0.4874
0.5896,0.3827,1.9012
-0.9184,-1.1729,-1.0051
0.2352,1.0090,-1.2958
-0.7656,1.4662,-0.4784
-0.1900,1.2028,-0.4420
-0.5277,2.0925,-0.3058
2.4785,-0.8549,-0.4330
0.5144,-1.4215,-0.5874
0.1151,-1.3916,-0.1332
-0.4028,-0.1441,-0.6963
-0.4293,-1.0537,-1.2140
-0.0814,0.8201,-0.2150
-0.7593,1.6352,-0.3421
-0.0387,-0.3032,-0.1877
-0.7279,1.8191,-0.0969
0.2454,0.6660,-0.3330
0.1660,0.0845,1.1656
-0.7946,1.1432,-0.3149
-0.6181,1.6799,-0.3966
-0.0475,-1.4712,-0.9597
3.8126,-1.2823,1.0475
