59.5,23.6,55.7,46.4,69.6,23144,7.8,0.09,0.449
38.4,27.4,45.2,79.9,31.8,83236,29.9,0.09,1
37.9,77,30,76.9,98.7,9990,5,0.18,0.37
34.5,52.4,33.2,88.7,30,13216,17.4,0.19,1.174
46.3,64.5,38.9,63.4,82.9,25294,24.6,0.16,0.351
43,77.3,36,69.7,42,14708,22.5,0.14,1.174
33.2,74.1,38.1,78.1,37.1,17755,18.8,0.28,1.174
45.3,53.9,32.4,73.8,63.1,37917,27.6,0.16,0.449
29.1,62.8,32.5,90.3,33.5,20626,22,0.12,1.041
46.4,47.2,58.3,49.3,45.5,50657,21.4,0.09,0.887
51.7,28.4,30.1,78.8,23.6,6753,5.5,0.07,1.128
50.7,39.5,59.8,43.7,49.2,23977,24.4,0.04,1
44.8,69.7,46.7,56.3,38.4,25295,16.4,0.23,1.174
63,24.5,65.7,30.2,40,81402,14.6,0.04,0.923
34,88,40.9,64.2,76.6,29787,18.9,0.28,1.174
38.8,52.8,29.9,82.9,31.6,21908,10.9,0.24,1
44.3,86.3,46.7,52.4,29.1,34651,20.5,0.25,2.03
38.6,64.3,40.5,68.8,34.5,28856,42,0.19,1.174
30,37.3,41.6,76.6,97.7,19262,15.9,0.1,1.273
31.9,66.8,27.1,87.9,20.8,27756,14.8,0.17,1.703
32.6,46.8,32.2,85.2,40,16306,22.8,0.23,0.786
48.1,36.6,28,77.1,30,20541,12,0.16,1.273
49,26.4,40.9,65.7,25.6,27526,11.6,0.11,1.083
40.8,61,25.9,79.6,28.9,2218,8,0.14,0.961
40.9,54,26.1,80.4,29.2,32474,70.4,0.13,1.222
38.7,73.7,37.5,64.8,46.4,18815,13.6,0.3,1.083
40.8,58.1,41.4,63.1,43,36733,26.3,0.15,1.5
56.4,32.9,35.6,59.8,35.7,15408,8.5,0.14,1.128
36.2,32.9,40.2,73,66.8,6671,15,0.16,0.429
31.9,84.1,34.3,71.5,48.9,12938,15.8,0.33,1.174
37.3,82.2,43.7,55.9,63.2,20771,30.1,0.26,0.923
29.6,68.9,27.7,85.5,30.7,14992,14.7,0.28,1.381
39.3,72.4,41.1,61.3,35.2,12050,14.8,0.28,1.222
36.6,56.3,26.5,81.8,36.3,16130,12.1,0.13,1
37.9,74.4,30.5,72.1,37.4,20174,15.2,0.29,1
35.2,64,41.8,64.1,53.6,10015,7.1,0.28,1.041
48.3,33.4,50.6,48.6,56.1,24774,11.6,0.14,1
24.9,51.2,22.5,94.3,66,5287,18.2,0.12,0.351
53.9,29.1,42.6,52.9,40.4,24313,9.2,0.17,1.128
41.3,25.8,22.6,87.1,29.9,7867,11.8,0.07,1.174
31.1,76.5,31.8,74.9,35.3,22193,24.5,0.23,1
35.8,61.5,46.4,55.6,79.7,6631,12,0.26,0.587
35,88.4,39.9,55.7,60,20851,20.7,0.27,1
37.5,19,22.4,89.1,48,7326,4.6,0.05,1.041
33.8,58.5,35.5,64.8,100,12346,30.3,0.16,1.273
35.7,30.5,34.3,74.9,44,29991,17.4,0.11,0.786
44.8,55.9,50.2,44,40.8,13855,19.4,0.04,0.538
48.7,33.1,27,69.7,31.9,15286,5.7,0.14,1
33,83.7,32.5,66.5,34.9,14541,13.4,0.35,1.174
20.2,65.9,33.7,82.7,30.6,17581,21.5,0.11,1.273
46.3,50.7,40.6,52.1,42.4,25668,19,0.19,0.887
33.3,57.6,29.7,73.9,41.4,31861,9.3,0.15,1.5
27.6,83.2,30.5,72.8,29.4,9454,17.2,0.38,1.222
39,47.1,35.7,62.8,37.3,30538,12.3,0.1,1.439
27.3,45.3,27.9,83.1,37.4,5495,12.6,0.22,1.222
32.5,68.1,38.2,60.2,39.8,23347,13.1,0.23,1.326
45.3,38.6,39.5,51.3,46.3,32175,12.2,0.11,1
33.5,57,18.4,85.2,30.1,35609,32.6,0.1,1.381
63.5,50.3,48.1,19.7,70.1,30822,7.7,0.2,0.754
50.8,28,46,44.6,50.6,25779,22.2,0.07,0.786
44.2,25.3,39.2,53.3,35.5,15529,7.9,0.1,0.408
40.1,41,21.2,76.4,33.8,18539,15.1,0.26,1
27.3,49.9,23.2,77.5,34.2,10901,18.3,0.13,1.439
39.5,58,35.4,51.2,77.3,20488,22.1,0.1,1.381
20,57.9,22.6,89.7,44.1,2958,13.4,0.17,1.564
47.1,30.9,48.7,39.3,98.7,24365,20.3,0.09,0.639
38.2,56.6,54.5,33.7,54.8,7576,22.4,0.1,0.961
32.5,46,33.4,71.4,30.9,47491,12.2,0.1,1.632
24.8,66.6,23.2,81.1,49.9,11628,15.3,0.25,1.5
35,49,18.7,74.6,45.2,36146,53.9,0.09,0.961
45.4,36.2,40.1,46.8,31.3,33119,19.9,0.07,1.326
28.3,48.4,41.9,63.8,38.6,26420,16.4,0.12,1
36.6,88.7,17.9,71.6,38.2,18209,16.9,0.39,1.174
32.6,58.5,35.6,64.5,51.9,10930,59.1,0.12,1.174
33.5,59,39.8,62.3,31.4,27139,18.8,0.18,1
39.2,22,27.7,72.7,50.1,14290,7.9,0.02,1
29.7,68.3,29.2,72,34.8,46208,17.8,0.21,1.381
36.3,56.3,25.1,73.8,31.6,28327,38.9,0.12,1.381
29.9,65.3,41.5,47.7,78.5,8605,11.6,0.15,0.429
16.2,58.4,11.9,92.5,28.7,4408,13.7,0.26,0.515
44.2,16.1,45.3,39,72.4,9928,17.5,0,0.176
44.7,27.3,43.7,39.4,52.1,24043,15.8,0.14,1
20.4,52.8,22.3,79.2,37.9,4488,14.6,0.08,1.083
36.4,54.4,27.3,57.5,56.6,27227,16.2,0.12,1
39.5,62.4,25.6,51.7,99.4,1283,5.6,0.22,0.389
20.9,18.8,10.6,100,59.6,7801,7.3,0.07,0.408
45.5,20.1,44.1,44.4,44,10221,13.5,0.05,0.493
24,55.6,35.3,61,41.6,26640,28.3,0.19,1.222
37.8,64.4,31.8,44.4,84.4,20300,53.6,0.18,0.389
28.3,71,26.8,66.2,41.1,11623,11.1,0.12,1.5
37.3,62.2,35.8,47.1,42.8,28341,16.5,0.17,1.128
34.9,23.9,26.5,69.5,35.8,36108,15.7,0.06,1.174
40.4,30.8,45.8,45.2,31.1,29885,14.1,0.05,1.128
28.8,85.4,30.9,54.8,37.2,18600,20.3,0.21,1.326
32.6,19.7,42,48.4,98.9,31424,21.5,0.1,1
28.6,65.1,38.3,49.8,98.4,23321,18.6,0.09,1.273
34.7,58.3,42.1,41.8,39.4,30726,24.2,0.14,0.818
39.4,51.3,37.2,44.8,44.6,27387,20.7,0.16,1.174
33,44.8,19.4,70.9,30.4,26576,38.4,0.08,1.326
25.6,78.2,30.6,59.3,54.9,23819,26.1,0.32,1.174
34.4,52,26.8,50.1,73.7,16099,24.2,0.17,0.471
30.2,59.1,29.8,54.3,65,15064,14.4,0.18,1.222
34.6,65.4,41.2,39.8,42.2,22064,25.9,0.26,1.041
47.3,19.9,33.1,45.6,52.7,8327,14.9,0.01,0.19
22,86.8,29.6,54.8,37.2,27930,20,0.44,1.222
41.3,48.4,25.3,52.1,47.7,29743,13.3,0.1,0.852
39.6,27.2,49.6,31.5,99,12646,16.6,0.05,0.37
34.2,57.5,27.7,50.8,45.2,17381,13.9,0.09,0.852
27.6,69.2,37,47,58.9,33391,35.8,0.17,1.174
51.7,20.9,46.8,26.5,44.9,27095,15.3,0.03,0.923
31.5,47.8,35,48.9,96.6,21849,23,0.08,1.128
19,19.6,9.8,97.1,31.1,9303,9.9,0.04,0.538
23.5,52.4,34.5,59.6,29.7,16667,11.9,0.07,1.5
42.5,40.5,29.7,50,32.6,25742,13,0.11,1.041
33.7,86.4,34.6,39.6,31,12695,19.8,0.39,1.222
11.4,59.9,28,71,74.4,13960,25.9,0.08,1.941
32.1,44.6,27,62.5,35.6,24444,23.8,0.08,1.128
36.3,35.7,24.2,61,38.2,58618,24.3,0.05,1.5
26.1,36.2,21.1,76,39,33370,72.5,0.05,1.5
35.9,43.2,20.4,63.6,38.2,39838,46.1,0.08,1.128
19.6,48.5,14.3,82.2,33.6,18135,25.8,0.09,1.273
22.3,84.8,29.1,55.6,43,17142,21.1,0.21,1.222
44.8,71.4,32.4,34.2,65.5,26419,52,0.27,0.37
23.8,63.1,21.7,64.3,34.9,9252,19.2,0.18,0.923
27.6,70.3,25.7,53.8,31.6,9567,19.5,0.22,1.222
25.6,50.4,14.9,72.1,35.4,12520,35.5,0.08,0.852
27.4,47.5,20.3,63.5,35.1,21428,67.8,0.08,1.326
35.4,36.7,33.9,48.1,38.4,11506,25,0.07,1
34.7,36.6,14.9,65.1,34.7,20713,10.8,0.18,0.923
34.9,20.8,25.5,52.9,98,34550,16,0.05,0.515
22.2,54.2,25.8,64.4,32.8,36731,18.4,0.14,1.041
27.1,34.2,24.2,64.1,31,22578,16.8,0.09,0.887
28,87.1,23.8,52.2,48.1,17940,17.9,0.3,1.174
36.7,48.3,32.9,42.4,54.3,38675,46.3,0.13,0.923
43.4,20.7,37.9,31.3,76.1,38191,12.8,0.06,0.587
28.4,46.8,25.3,54.6,99.8,3879,4.6,0,2.03
47.5,21.9,21.6,47.1,45.4,2872,3.3,0.07,1.041
29.7,48.9,15.6,63.9,36.1,35487,37.4,0.12,0.724
28,75.9,28.8,50.2,42.8,12830,18.8,0.3,0.852
34.4,37.6,27.4,53.9,35.1,85532,22.9,0.07,1.273
28.9,24.9,14.9,72.1,34.1,12470,15.2,0.03,1.174
21.1,70.5,29,49.8,72.9,23508,21.9,0.18,1.273
37.5,31.3,28,53.2,30.8,29336,16.3,0.01,1.222
18.6,67.3,19.6,67.3,75.5,22210,12.7,0.16,1.083
28.7,51.2,21.9,62.1,45.3,16841,43.2,0.08,1.041
22.6,36.3,23.4,66.2,40.4,67552,66,0.06,1.632
38.5,27.8,44.4,37.2,27.9,30850,18.6,0.1,0.724
32,45.7,24,51.9,34.7,28296,13,0.15,1.273
19.3,89.4,20.1,58.2,33.4,12613,17.6,0.38,0.852
34.7,50.3,26.2,42,28.1,51438,13,0.15,1.632
45.1,24.9,34.2,32.3,41.3,18162,8.2,0.09,0.408
22.9,62,15.1,57.6,29.6,10441,11,0.25,1.564
19.7,71,10.3,63.4,40.2,35889,8.4,0.21,1.326
44,21.7,28.8,30.7,73.1,18925,6.7,0.08,0.389
21.1,47.7,27,53.3,38,17866,7.7,0.1,1.083
23.7,66.2,13.4,66,33.2,7426,2.9,0.28,1
19.4,83.3,18.9,49.6,44.2,16606,32.8,0.43,1.439
33.1,22.9,40.3,30.4,99.9,21234,14.4,0.11,0.563
27.9,23.9,32.5,48.5,43.9,9336,19.6,0.04,0.587
22.6,69.3,19.8,51.9,41.1,14067,26.8,0.14,1.273
34.8,29.2,28.8,47.6,35.7,30533,13.6,0.11,0.786
27.2,38.1,23.8,47.7,68.1,30025,22.2,0.12,0.515
36.1,45.8,12,59.6,44,24954,12.7,0.06,1
35.3,33.2,30.6,39.1,36,120986,32.3,0.07,1.439
32.9,16.7,42.8,34.2,93,10977,18.7,0,0.37
33.1,24.2,17.8,52.2,43.5,51351,16.6,0.08,1.041
21.7,61.8,19.4,56.4,29.1,10398,12.2,0.1,1.5
25.3,71.5,19.5,47.4,38.8,15805,22.3,0.15,1.222
19.9,88,24,48.4,49.8,12187,16.5,0.2,1.041
17.1,44.4,16.3,68.6,34.1,14650,26.9,0.05,1.703
22.4,39.5,19.1,58.1,36.7,10798,17.3,0.06,1.778
26.9,59.7,17.6,57.4,29.5,20584,26.8,0.12,1.857
24.4,39,31.3,48.2,48.1,21643,28.3,0.04,1.5
31.6,38.6,32.4,44.4,43.5,28576,27.8,0.11,1.222
19.4,32.6,16.4,65.2,32.6,13908,18.1,0.07,0.852
21,37,21.4,64.5,31.7,62577,18.3,0.04,1.273
25.6,34.4,18.3,56.3,60.6,22958,40.6,0.06,1.273
22.6,29.6,23.2,63.8,39.4,47247,18,0.04,1.083
12.8,70.2,10.5,72.3,29.2,20161,19.1,0.23,0.818
28.4,81,25,34.1,83.7,18971,26.2,0.32,1.439
25.6,35,23.9,51.2,49.3,10045,9.5,0.04,1.941
39.9,30.7,26.2,45.3,33,15930,12.6,0.16,0.613
17.7,85.6,19.9,61.9,28.2,10159,17,0.25,1.326
22.5,83.7,27.3,47.4,54,16489,25.4,0.24,1
26.7,48.4,26.8,53.8,37.5,9020,17.1,0.16,1.222
29.9,33.9,30.6,47.1,55.8,24550,18.3,0.07,1
20.9,50.7,30.1,50.5,41.9,48007,39.4,0.09,1.439
40.3,20.1,34.5,32.6,89,47508,15.9,0.05,0.695
21.7,67.2,24.9,41,39,17422,15.9,0.15,0.923
23.3,30.7,21.9,51.1,33.4,15799,23.3,0.14,0.923
17.2,44.3,15.3,53.3,32.5,5570,25.4,0.15,2.03
20,68.4,22,47.1,30.1,32713,30.4,0.17,1.5
22.4,59.8,24.2,38.4,39.1,15655,22.6,0.15,1.703
27.2,34.9,19.7,53,28.2,26622,17,0.07,1.174
20.7,84.2,21.4,42.1,48.4,8773,17.8,0.43,0.695
30.4,15.6,13.7,45.8,70.4,8061,18.7,0.01,0.205
22.7,41.7,13.8,48.2,29.5,42835,11.5,0.05,2.03
16.3,64.2,18.8,55.1,31.7,8397,15.7,0.2,1.222
32.5,22.2,28,39.7,43.1,33751,11.9,0.05,0.471
11.3,23.8,10.2,68.4,60.2,17791,23.7,0.01,0.724
26,30.4,19.7,50.6,40.1,6300,11.3,0.15,0.786
36.6,48.2,19.1,35.1,40.3,22401,62.7,0.12,0.695
33.4,63.9,32.7,24.7,40.7,13951,15.9,0.22,0.613
19.2,73.3,19.2,37.6,66,19101,16.8,0.15,1.632
31,33.2,31.6,24.6,36,137378,11.6,0.05,1.041
25.2,27.9,26.5,38.3,84.8,10915,9.8,0.06,0.449
26.8,18.8,42.5,33.1,46.8,7446,17.4,0.11,0.515
25.7,69.2,23.9,28.1,30.8,7653,28,0.11,1.222
22,57.6,12.7,50.6,29.4,9565,15.4,0.28,1.128
21,26.1,12.1,59.4,39.3,33172,13.6,0.07,0.563
21,48.7,21.1,49,39.9,10791,17.8,0.1,1.041
24.4,50.2,14.7,54.7,41.1,36051,46.6,0.11,0.961
19.2,41.4,13,58.5,37.7,18882,30.2,0.07,1.273
13.4,77.2,9.1,63.1,28.9,19665,19.4,0.27,1.174
37.5,32.6,25,35,35.7,40325,43.7,0.09,1
24.3,49.7,15.8,44.6,71.2,9703,15.2,0.05,1.632
21.9,56.2,20.2,40,28.5,30572,24.9,0.06,1.381
21.9,67.8,16.9,48.4,55.9,20951,25.9,0.23,1.174
17.6,44.1,19.7,51.2,32.2,19090,18.8,0.09,1.083
17.3,30,16.6,58.5,32.3,19693,25.3,0.06,1.174
26.2,43.2,21.1,50.2,36.2,32720,18.8,0.09,1.174
29.1,28.4,21.3,40.6,51.3,19959,58.4,0.01,1.778
18.2,63.7,23.7,50.3,29.8,7828,15.9,0.22,1.564
26.3,63,21.6,33,35.8,15705,20.2,0.2,1
31.1,80.4,25,21.6,45.4,12063,16.6,0.38,1.222
18.6,42.4,27.4,52.4,30.1,10269,13,0.03,1.941
19.5,68.4,17.5,47.2,44.8,18340,23.8,0.21,1.326
20.7,74.7,21.5,34.7,33.9,24519,44.1,0.31,1.128
17.3,28.6,17.6,66.2,32.2,27520,26.9,0.06,0.923
15.5,53,11.4,68.2,28.4,15773,16.9,0.02,0.786
17.2,40.8,14.5,62.8,32.5,58413,15.4,0.09,1.5
19.4,26.9,9.5,63.7,36.6,22793,19,0.03,1.041
23.2,39.8,18.4,54,27.9,49292,14.1,0.07,2.03
28.9,32.8,21.3,37.8,30.8,52316,16.9,0.08,0.538
