64.6,99.5,72.8,70.1,53.7,19835,17.6,0.38,1.128
59.3,31.7,69.7,92.2,63.1,49427,17.4,0.09,1.041
73.3,39.5,83,58.8,100,39763,13.7,0.1,0.471
52.6,70.3,66.9,87.8,100,9248,17,0.21,1.273
63.7,62.6,77,73.6,36.1,29987,52.5,0.16,1
65.1,33,68.2,86.6,48.5,39655,10.8,0.11,1.041
62.8,57.8,55.7,96.4,31.4,8653,10.1,0.19,1
54.7,93.3,77.3,72.3,48,14604,19.2,0.35,1.083
61,63.8,66,80.1,99.2,35565,31.5,0.2,0.493
70.6,85.5,47.7,87.1,37.1,2400,7.9,0.2,0.852
48.4,94.6,61.3,85.6,99.9,25028,16.2,0.33,0.923
58.4,87,66,77.3,42,34938,15.3,0.34,1.083
54.3,84.4,68.1,77.5,72.4,41868,20.2,0.28,1.326
52.2,66.5,64.7,87.4,62.8,24570,14.4,0.11,1.128
49.4,80.5,66.1,82.6,68.1,11385,23.8,0.36,1
49.2,89.3,62.8,82.4,76.7,34718,32.7,0.27,1.128
54.3,44.9,55.6,99.2,33.5,12528,5.7,0.17,1
48.1,55.8,64.3,88.1,89.1,30779,15.4,0.07,1.439
58,39,54.5,95.9,39.4,26518,7.3,0.08,1.381
57.8,51,49.5,97.7,30.3,24789,8.6,0.17,1.381
55,84,73.8,61.5,100,15920,19.4,0.25,0.351
53.5,35.3,61,88,98.5,46825,18,0.13,1.083
50.5,64.3,63.1,85.2,49.8,21222,17.1,0.1,1.439
49.3,56.3,58.9,93,38,36534,12.9,0.2,1.083
47.6,82.4,51.6,91.2,40,17906,14,0.25,1.128
47.9,86.4,51.9,87.7,34.4,15489,15.7,0.24,1.174
37.2,76.1,55.2,95.6,54.6,20580,18.9,0.18,0.923
57.9,69.2,72.2,60.2,35.1,33062,39.3,0.2,1.381
48.1,87.6,58.5,73.3,79.7,50882,40.5,0.36,1.273
43.3,63.9,56.9,84,92.4,24556,25.6,0.12,1.083
50.4,40.8,61.9,80.5,56.2,44501,12.4,0.12,0.852
41.6,85.8,48.3,92.3,31.6,22616,16,0.29,1.326
48.4,51.8,60.4,82.1,31.6,23505,15.1,0.06,1.941
47,58.2,59.8,79.3,59.2,28327,38.9,0.12,1.381
50.6,33.9,50.3,92.3,39.3,26485,5.8,0.1,1.041
47.4,90.3,53.1,78.2,37.7,18529,16.6,0.37,0.923
44.1,59.6,61,80.9,39.5,25266,18.2,0.12,1.326
49.8,83.3,42.7,86.2,45,27545,4.1,0.19,2.03
40.7,89.5,53.9,82.1,50,38309,25.9,0.33,0.887
47.4,60.3,51.1,80.5,100,26467,31.2,0.16,1.083
66.5,30.9,70.5,50,85.4,26389,13.9,0.1,1
49.7,92.3,47.3,78.8,30.6,8338,12.7,0.47,1.273
47.8,29.1,44.2,95.7,63.2,12161,3.6,0.1,1.083
70.6,26.1,69.3,46.6,79,22809,5.6,0.07,1
37.5,95.5,47.7,82.7,95.4,15626,18.9,0.48,1.273
48.3,51,37.1,96.7,48.9,12338,4.5,0.18,1.273
39.7,74.1,53.6,81.3,70.4,28251,11.5,0.15,1
51.6,53,46.6,83.2,53.1,51462,13.4,0.12,0.961
39.4,87.3,40,94.3,31.9,17755,18.8,0.28,1.174
45.1,63.6,47.5,85.3,26.4,32474,70.4,0.13,1.222
54.4,52.7,39.3,82.5,80.7,15408,8.5,0.14,1.128
39.8,76.1,44.8,84.9,88,23823,19.3,0.15,1.128
42.4,81.9,48.8,80.1,43.4,23311,15.5,0.31,1
34.1,93.5,41.3,93.3,36.8,14260,14,0.4,1.083
49.3,56.4,54.5,72.7,31.8,25581,25.6,0.12,1.041
47.3,56.4,52.6,76.8,32.2,44750,15.7,0.15,1.041
39.5,94.7,33.1,88.3,99.9,12551,17.3,0.24,1.174
53.5,92.8,44.6,64.7,82.3,2429,4.8,0.3,0.22
37.9,66.6,35.1,99.7,41.7,6333,9,0.26,0.786
50.7,38.3,35.8,93.3,40.8,6178,6.6,0.16,0.887
49.5,90.4,31.5,85.4,44,26583,6.5,0.19,1.326
36.9,76.8,50.7,79.8,68.3,23895,13.6,0.14,1.174
39.9,59.2,41.8,91.6,48.9,26614,16.1,0.16,1.083
34.5,64.6,47.7,86.9,85.3,11761,85.8,0.15,1.222
47.6,47.6,48.1,81.7,33.7,11829,13.8,0.1,0.786
33.4,92.6,46.1,83.6,64.5,20851,20.7,0.27,1
49.4,54.1,56.3,63.2,98.1,37917,27.6,0.16,0.449
39.8,88.4,43.6,82,37.5,20925,13.5,0.29,1.128
54.2,46.3,53.1,67.2,52,462,16.5,0.05,0.389
46.3,84.2,45.5,69.6,92.6,38264,20.3,0.25,1.326
52.8,74.1,32.7,82.9,37.4,27862,8.7,0.18,0.923
50.2,66.4,57.7,63.2,27.6,39256,18.1,0.22,0.724
49.1,33.7,47.1,76.7,100,3055,10.1,0.04,0.25
45,43.5,42.1,88.2,32.3,31331,8.4,0.09,0.923
42.1,54.2,54.5,71.2,88.3,32166,34.1,0.09,1.326
39.4,82,41.8,82.7,34.7,25295,16.4,0.23,1.174
40,83.7,42.5,76.6,82.9,14708,22.5,0.14,1.174
34.9,80.2,38.7,85.6,92.7,20040,12.1,0.18,1.128
51.8,33.3,56.8,67.7,28.5,50095,18.7,0.09,1.174
51.7,47,39.7,75.2,99.4,36146,53.9,0.09,0.961
43.9,34.7,55.7,75.4,35.9,37032,17.3,0.08,1.041
40.3,46.3,44.1,85.6,58.2,39838,46.1,0.08,1.128
34.3,60.9,48.5,84.9,39.2,17713,13,0.1,1.381
39.7,36.6,37.6,96.4,35.7,29325,16.1,0.08,0.818
45.2,49.4,33.3,90.1,60.7,10410,10,0.14,1.174
35.1,92.7,33.2,91.2,34.4,8747,15.9,0.37,1.326
34,87,41.4,85.3,33.6,11512,14.9,0.33,1.083
34.9,98.5,40.5,78.5,72.4,15668,15,0.39,1.564
46.1,40.5,33.2,92,34.1,9259,6.4,0.17,0.923
43.7,77.4,39,79.2,36.7,27703,14.7,0.21,1.381
43.3,68.2,44.7,75.5,38.3,27139,18.8,0.18,1
34.1,48.5,51.2,82.5,31.1,31715,23.7,0.08,1.632
46.4,80.7,48.1,63.6,47.4,36299,21.6,0.23,1.222
41.5,81.1,48.5,68.4,37.5,17916,10.2,0.22,1.128
37.7,56.7,47.5,73.8,99.5,25294,24.6,0.16,0.351
33.4,88.3,37.2,86.1,30.6,12001,17.4,0.35,1.174
40.2,48.9,36.3,88.1,52.2,56959,13,0.11,0.961
40.8,92.6,50.5,63.6,30.2,34651,20.5,0.25,2.03
40.3,80.6,39,77.5,39.8,30144,15,0.27,1.174
31.1,45.6,34.2,99.9,36.1,17404,22.7,0.01,1.128
30.9,89.2,45.6,76.2,56,11964,13.1,0.22,1
40.3,50.3,40,83.8,34.9,30538,12.3,0.1,1.439
38.8,43.4,37.5,87.3,37.9,23845,10.2,0.12,1.083
43.3,33.9,40.5,75.9,100,9027,10,0.09,0.25
32.8,85.1,43.2,72.4,79.3,20771,30.1,0.26,0.923
31.9,83.5,28.7,92.7,28.5,14992,14.7,0.28,1.381
34.1,80.1,45.6,68.8,91.2,6631,12,0.26,0.587
51.4,36.7,53.5,53.8,97.5,24365,20.3,0.09,0.639
28.4,54.9,37.1,90.7,60.1,23280,16.3,0.06,1.273
39,84.4,44.3,63.9,78.1,12062,14.6,0.21,0.429
42.2,53.1,38,75,68.5,43280,43.4,0.11,1.5
32.8,85.4,30.9,85.9,36.6,18815,13.6,0.3,1.083
41.4,47.7,45.8,66.1,99.7,35487,37.4,0.12,0.724
39.7,55.8,27.9,89,37,9390,4.5,0.26,0.961
41.9,90.5,30.8,75.8,28,15521,18,0.25,1.326
75.4,57.8,66.7,8.6,95.7,30822,7.7,0.2,0.754
41.7,64,22.3,90.1,35.5,15286,5.7,0.14,1
38.7,38.6,41.8,79.5,32.4,36429,12.7,0.08,1.083
32.9,63.3,28,90.7,37.2,10901,18.3,0.13,1.439
39.3,85.1,37.3,69.9,34.2,12050,14.8,0.28,1.222
44.8,28.5,23.7,92.8,26.9,6753,5.5,0.07,1.128
27.5,59.5,33.3,91.2,42.5,20626,22,0.12,1.041
32.1,86.6,27.8,86,31.7,14541,13.4,0.35,1.174
54.1,27.7,58,47.3,49.6,31891,11.9,0.07,0.639
37.3,85.1,29.9,77.8,50,9990,5,0.18,0.37
38.7,74.2,40.6,68.4,51,28856,42,0.19,1.174
29.7,91.4,31.4,82.6,43.1,12938,15.8,0.33,1.174
31.4,90.5,39.5,69.8,78,29787,18.9,0.28,1.174
38.5,49.2,37.4,78.9,31.1,47491,12.2,0.1,1.632
38.5,58.3,46.7,61.9,92.4,10930,59.1,0.12,1.174
34.3,71.3,41,70.7,57.3,8176,16,0.14,0.235
35,86.3,38.5,70.8,33.5,22193,24.5,0.23,1
45.8,55.6,41.4,64.6,31.9,17612,10.7,0.05,1.222
35.4,74.4,43.9,66.5,39.5,30726,24.2,0.14,0.818
28.5,58.3,39.8,81.8,30.3,26420,16.4,0.12,1
42.5,45.2,23.2,84.5,71.2,769,8.5,0.17,0.538
32.5,70,31.5,82.4,36.2,11623,11.1,0.12,1.5
30.9,78.1,31.6,82,34.6,23347,13.1,0.23,1.326
35.6,30.1,35.3,83.7,57.4,25674,16.9,0.09,0.818
28.3,47,25.7,97.3,38.6,5495,12.6,0.22,1.222
25.6,78.5,26.9,90.2,49.5,11628,15.3,0.25,1.5
34.6,50.9,35.8,79.1,47.9,26576,38.4,0.08,1.326
38.7,64.2,29,79.8,28.8,27603,15,0.17,1
32.4,31.9,38.1,84.6,32,83236,29.9,0.09,1
31.6,64.8,40.8,71.7,60.3,12346,30.3,0.16,1.273
34.1,60,29.3,83.3,46.8,13216,17.4,0.19,1.174
35.2,58.2,23.9,86.4,58.4,9187,11.2,0.1,0.887
25,99.8,26.7,84.8,38.1,5144,15.9,0.52,1
49.4,47.8,52.4,47.1,46.4,50657,21.4,0.09,0.887
37.3,61.1,22.2,83.8,68.4,6853,6.6,0.16,1.778
30.9,84.3,27.5,81.5,34.7,20174,15.2,0.29,1
25.6,69.5,18.1,100,37.7,2958,13.4,0.17,1.564
30.8,55.9,27.4,87.7,47.1,16841,43.2,0.08,1.041
30.5,64.9,22.9,91,29,27756,14.8,0.17,1.703
34.1,93.4,33.3,68.9,35.7,17940,17.9,0.3,1.174
25.1,71,28.4,73.8,43.7,17422,15.9,0.15,0.923
33.5,89.9,35.1,66.3,28.5,9454,17.2,0.38,1.222
39.3,39.9,29.5,73,34.5,85532,22.9,0.07,1.273
36.5,60.6,37.9,62,43.8,25668,19,0.19,0.887
33.9,70.1,36.7,67.8,52,28341,16.5,0.17,1.128
36.6,77.6,35.3,52.2,79.5,8605,11.6,0.15,0.429
32.1,81.6,26.7,76.8,50.1,10015,7.1,0.28,1.041
19.3,88.5,26.5,79.4,35.3,18293,42.7,0.19,0.923
30.4,78.3,29.4,65.2,50.3,15064,14.4,0.18,1.222
32.3,48.5,27,81.3,82.3,36051,46.6,0.11,0.961
41.6,65.6,30,69,31.7,2218,8,0.14,0.961
38.5,41.6,40.1,64.7,32,41226,31.8,0.07,1.222
32.3,87.4,32.9,64.1,60.8,10416,46.9,0.19,1.381
44.7,38.6,30.4,61.1,28,32175,12.2,0.11,1
44.7,48.1,23.5,65.7,29.5,20541,12,0.16,1.273
35.8,60.2,28.6,79.3,38.1,31861,9.3,0.15,1.5
29.3,79,35.2,63.3,45.1,22064,25.9,0.26,1.041
40.9,58.1,29.2,63.2,38,24313,9.2,0.17,1.128
41,32.3,26.7,73.5,54.1,27526,11.6,0.11,1.083
34.9,53.3,21.7,72.6,70.7,35609,32.6,0.1,1.381
34.2,58.6,21.6,83.2,31.6,16130,12.1,0.13,1
37.5,63.8,31.7,62.2,57.5,27227,16.2,0.12,1
26.6,81.7,14.6,89.1,33.9,7426,2.9,0.28,1
35.5,58.7,20.6,84,32.9,18539,15.1,0.26,1
27.8,21.4,15.7,96,44.6,2838,1.1,0.03,1.857
30.7,89.9,30.5,74.9,31.5,18600,20.3,0.21,1.326
37.1,69.9,36.7,61.5,41.5,36733,26.3,0.15,1.5
24.6,49.1,28.8,83.3,29,34691,26.9,0.15,1.703
30.8,29.6,17.8,97.4,42.5,17155,7.2,0.08,0.667
30.1,48.8,31.7,76.3,66.3,30025,22.2,0.12,0.515
26,81.7,27.8,74.9,45.5,1819,10.9,0.18,3.348
37.7,21.8,17.4,88.9,45.4,1855,2.1,0.05,2.448
38,34.7,37.3,61.5,32.6,120986,32.3,0.07,1.439
46.7,21.4,36.6,67.2,80.3,14290,7.9,0.02,1
24.8,45.1,35.7,73.4,99.8,31424,21.5,0.1,1
32.6,53.2,22,83,33.4,21908,10.9,0.24,1
40,52.7,44.5,55.7,99.8,24099,45.4,0.2,0.449
31.5,40.1,32.8,68.1,99.9,3879,4.6,0,2.03
37.1,54.4,43.2,51.1,99.1,20300,53.6,0.18,0.389
27,90.1,35.1,66.9,42.3,24519,44.1,0.31,1.128
41,47.5,50.5,49.2,42.9,23977,24.4,0.04,1
24.3,52.3,26.7,86.8,41.8,16306,22.8,0.23,0.786
34.1,71.6,47.1,51.5,57.4,7576,22.4,0.1,0.961
45.3,29.3,42.7,49.4,74.7,17200,5,0.07,0.333
45.6,31.9,47.6,42.2,70.9,9586,7.3,0.13,0.149
20.6,70.2,30,79,36.6,17581,21.5,0.11,1.273
34.6,24.2,19.5,94.8,42.5,7326,4.6,0.05,1.041
38.6,73.6,32.4,59,59.7,27387,20.7,0.16,1.174
38.5,26.6,17.5,85,29.1,7867,11.8,0.07,1.174
26.2,68.4,31.5,76,99.7,23321,18.6,0.09,1.273
31.1,65.4,32.8,62.1,61.6,16099,24.2,0.17,0.471
36.7,63,22.1,64.9,33.1,71749,45.5,0.13,1.564
28.9,84.8,27.9,56.7,36.3,12830,18.8,0.3,0.852
32.2,52.6,31.2,60.1,56.4,12520,35.5,0.08,0.852
35.2,45.4,46.2,49.9,60.9,21428,67.8,0.08,1.326
25.3,54.6,22,71.7,30.6,51239,19.4,0.12,1.381
17.8,63.7,22.6,85.9,43.2,5570,25.4,0.15,2.03
28.5,35.5,30.3,71.8,83.7,5287,18.2,0.12,0.351
31.6,34.5,33,59.3,41,26769,19,0.05,1.083
23.7,41.6,34,70,98.7,19262,15.9,0.1,1.273
21.4,64.7,25.7,69.5,41.7,15655,22.6,0.15,1.703
41.1,39.2,30.5,52.2,30.9,33119,19.9,0.07,1.326
22.5,81.7,25.2,66.3,34.6,30251,22,0.21,1
16.2,61,16.2,91.4,28,13960,25.9,0.08,1.941
42.7,16.4,47.2,42.4,52.4,3318,8.2,0.01,0.235
31.2,35.4,29.4,61.5,54,29991,17.4,0.11,0.786
19,70.4,22.8,81.4,40.7,11713,21.9,0.11,1.703
32.9,46.8,33.9,52.9,46.4,25682,53.9,0.09,1.632
23.9,93,11.8,76.6,73.1,35889,8.4,0.21,1.326
21.2,53.5,27.1,74.9,82.4,4488,14.6,0.08,1.083
43.9,40.2,43.4,41.8,99.8,24043,15.8,0.14,1
29.1,69.7,36.6,46.5,98.9,20951,25.9,0.23,1.174
24.2,57.7,18.9,76.8,42.1,17866,7.7,0.1,1.083
37.2,50.4,32.2,54.2,58.6,29743,13.3,0.1,0.852
37.7,23.2,36.6,53,49.5,10221,13.5,0.05,0.493
27.3,76.5,25.4,68.5,41.9,14067,26.8,0.14,1.273
27.4,75.9,26.5,67.2,64.4,23508,21.9,0.18,1.273
36.1,49,30.5,60,40.7,30533,13.6,0.11,0.786
30.6,42.8,28.5,63.8,32.1,22578,16.8,0.09,0.887
46.8,26.6,45.2,37.4,76.1,23144,7.8,0.09,0.449
35.8,61.6,35.8,54.4,54.2,20488,22.1,0.1,1.381
28.8,76,35.6,56,73.7,33391,35.8,0.17,1.174
30.4,40.3,31.5,65.1,79.6,6671,15,0.16,0.429
29.9,90.1,20.1,65.3,33.9,2473,15.6,0.63,1.222
32.8,51.7,30,54.4,66.6,38675,46.3,0.13,0.923
36.9,26.6,10.9,85,29.9,11919,5.8,0.08,1.381
59.1,25.3,57.1,20.4,30.5,81402,14.6,0.04,0.923
23.2,61.4,29.2,72.8,42.3,26640,28.3,0.19,1.222
31.7,90.4,28.9,51.2,34.9,12063,16.6,0.38,1.222
31.4,38.3,20.8,77.1,36.3,19660,15.9,0.15,1.222
21.8,79.1,25.7,68,42.7,18340,23.8,0.21,1.326
29.5,39.3,23.2,81.4,41.3,24716,17,0.05,1
31.6,32.7,15.1,82.4,60.2,11902,6.9,0.17,0.639
39.1,35.3,19.3,67.8,32.4,11381,8.4,0.08,1.273
20.8,56.1,25,74.5,31.1,16667,11.9,0.07,1.5
34.1,77.3,32,54.6,86.5,26419,52,0.27,0.37
34.9,29.5,38.2,54.2,43.3,30850,18.6,0.1,0.724
25.8,86.8,28.4,59.3,57.9,16489,25.4,0.24,1
44.3,19.6,46,36.1,96.2,47508,15.9,0.05,0.695
21.6,72.2,18.9,67.2,31.3,9252,19.2,0.18,0.923
25.1,53.5,23.1,63,51.2,3837,8.2,0.07,1.128
35.6,48.6,30.9,46.9,33,28296,13,0.15,1.273
22.6,81.3,22.1,65.4,31,9567,19.5,0.22,1.222
30.9,50,32.7,50,46,18590,25.6,0.11,1
31.3,28.3,20.4,72.1,35.3,36108,15.7,0.06,1.174
35.9,43.1,25.6,57,30.9,25742,13,0.11,1.041
22.4,76.9,21.9,66.8,30,32713,30.4,0.17,1.5
33.9,93.7,33.3,38.6,28.9,12695,19.8,0.39,1.222
29.6,36.9,21.2,64.9,29.1,26622,17,0.07,1.174
30.1,41.7,23.5,61.3,32.6,10931,24,0.06,1.222
35.2,36.2,42,43.7,45.2,1394,9.6,0.08,0.333
30.9,50.3,33.8,51.5,52.8,9163,41.2,0.13,1.273
23.6,95.7,16.9,67.3,39.9,18209,16.9,0.39,1.174
21.9,25.5,12.3,87.5,42.4,23321,12.2,0.06,2.226
24.6,87.2,19.1,60.9,28.8,17638,14.4,0.27,1.128
36.5,43.2,36.9,39,69.6,22401,62.7,0.12,0.695
28.5,90,27.2,52.3,33.1,27930,20,0.44,1.222
25.4,30.4,12.1,85.2,31.8,1211,0.6,0.05,0.923
30.5,37.7,24.2,64.8,40.9,58618,24.3,0.05,1.5
24.3,34.3,25.5,65.8,46.6,33370,72.5,0.05,1.5
38.7,54.4,16.7,59.5,31.9,36731,18.4,0.14,1.041
40.8,27.4,38.9,40.1,91.4,15529,7.9,0.1,0.408
24.7,21.1,14.8,81.3,47.4,83653,64.2,0.01,1
32.9,32,45.4,34.2,96.9,12646,16.6,0.05,0.37
43.9,27.5,24.1,52.8,28.1,7801,7.3,0.07,0.408
31.7,30.5,43.1,39.1,92.2,7446,17.4,0.11,0.515
31.9,52.6,20.8,57.5,63.5,11259,10.6,0.16,1.083
30.1,45.8,30.2,53.5,35.6,21789,16.4,0.09,0.852
18.3,39.4,10.4,87.8,29.8,8788,15.8,0.02,1.564
21.2,33.5,22.7,72.6,30.8,24418,20.2,0.11,1.083
25.7,37.9,22.6,74.6,32.6,62577,18.3,0.04,1.273
25,40.5,22.5,65.1,69.4,22958,40.6,0.06,1.273
19.3,64,18,75.2,28.5,24121,25.9,0.13,1.083
37.8,27.5,45.2,34,92.9,38191,12.8,0.06,0.587
19.2,71.8,14.7,79.7,28,22210,12.7,0.16,1.083
28.2,49.8,35,46.9,100,21849,23,0.08,1.128
25.5,71.6,23.4,64.4,32.8,46208,17.8,0.21,1.381
34.2,40.8,29.8,55.3,48.6,29143,88.9,0.1,0.887
30.8,61.9,33.3,52.1,28.8,13855,19.4,0.04,0.538
18.6,66.7,35.7,56.3,32.5,19011,43.8,0.19,1.439
26.5,47.3,18.5,74.1,32.3,18135,25.8,0.09,1.273
27.4,38.8,22.3,67.5,54.2,67552,66,0.06,1.632
27.1,66.2,21.2,65.8,31.2,12326,14.6,0.05,1.564
28.7,64.5,24.5,56.8,77.1,9020,17.1,0.16,1.222
18.8,22.3,15.7,85.5,32.1,14991,23.9,0.05,0.961
37.2,41.5,34.1,39.4,75.9,24774,11.6,0.14,1
30.2,58.2,30.8,49.1,33.2,48007,39.4,0.09,1.439
22.7,53.6,17.4,62,34,15799,23.3,0.14,0.923
18.6,47,19.2,73.6,34.5,14650,26.9,0.05,1.703
18,74.7,28.5,56.7,30,6880,22.9,0.08,2.226
31.2,46.3,14.6,57.7,36.3,20713,10.8,0.18,0.923
24.8,46.1,20.7,65.1,33.3,10798,17.3,0.06,1.778
21.7,38.5,20.4,72.1,35.9,54290,17.2,0.07,1.439
25.8,97.6,11.2,53.5,41.8,6848,10.8,0.34,0.471
26,69.3,15.8,52.9,77.2,7542,12.5,0.16,0.282
28,53.6,34.2,44.4,47.4,21643,28.3,0.04,1.5
33.9,54.3,32.6,31.1,87.9,16729,10.4,0.19,1
22.6,75,12.1,67.9,28.8,10441,11,0.25,1.564
34.9,33.9,26.5,52,42.3,40325,43.7,0.09,1
37.8,17.7,28.6,48.5,42.3,8327,14.9,0.01,0.19
22.2,43.7,25,59.8,38.8,11778,16.9,0.09,0.37
28.2,47.1,25.5,55.5,34.2,9703,15.2,0.05,1.632
27,78,28.5,45.4,43.7,22037,29,0.27,1.703
31.2,72.9,32.2,41.3,36.6,13951,15.9,0.22,0.613
27.1,57.8,26.9,49.7,41.8,28576,27.8,0.11,1.222
31.2,31,21,60.2,31.1,29885,14.1,0.05,1.128
18.7,34.2,15.6,72.9,32.3,19693,25.3,0.06,1.174
30.8,21.5,13.6,65.5,31,12470,15.2,0.03,1.174
24.6,75.6,22.8,50.2,36.6,7653,28,0.11,1.222
37,37.7,13.3,64.4,33.6,2857,2.6,0.08,2.03
16.3,59.9,25.8,59.8,51.8,17381,13.9,0.09,0.852
23.1,56.9,15.9,62.3,30.9,14056,8.5,0.06,0.961
53.2,47.6,47.6,6.8,28.3,42215,34.3,0.2,1.439
23.7,50.6,18.6,65.9,42.5,27709,19.6,0.16,0.408
23.1,35.9,21,64.8,37.5,36353,61.2,0.05,1.439
22.3,42.7,32.3,52.8,70,2739,15.9,0.06,0.639
20.3,25.9,27,62.7,29.3,27420,31.7,0.05,1.326
26.4,89,26.7,41.2,85.9,18971,26.2,0.32,1.439
31.1,24.5,21.5,58.7,30.3,29336,16.3,0.01,1.222
29.3,17.1,12.1,70.4,28,8003,17.1,0.02,1.564
44.6,21.1,42.3,22.6,49.4,27095,15.3,0.03,0.923
22.6,77.7,23.5,59.1,30.4,7828,15.9,0.22,1.564
31.9,37,24.6,45.7,79.4,51351,16.6,0.08,1.041
22.2,72.4,23.8,58.2,32.7,12801,17.1,0.2,0.961
21.5,84.8,20.2,53.4,32.2,20314,36.5,0.33,0.786
23.8,46.1,22.8,64.2,31.5,10269,13,0.03,1.941
34,28.6,18.2,58.3,41.6,33268,13.3,0.05,1.041
18.1,29.6,16.6,74.9,28.6,27520,26.9,0.06,0.923
26.5,66.1,18.7,58.8,36.8,10398,12.2,0.1,1.5
26.1,84.5,28.3,47.9,39.1,23819,26.1,0.32,1.174
15.1,39.4,9.5,81.7,31.5,26894,38.5,0.08,1.381
28.6,75.5,23.8,48.4,47.1,15805,22.3,0.15,1.222
23.6,38.3,13.1,76.1,36.6,25250,19.7,0.07,1.857
26,88.8,28.7,44.3,45.6,17142,21.1,0.21,1.222
29,39.6,28.2,49.6,57.1,24550,18.3,0.07,1
31.9,29.6,14.2,65.3,41.7,23065,10.7,0.07,1.326
