7.4300,-2.9460
8.6459,-0.3789
8.2735,-1.7259
8.1990,0.3974
7.9146,-1.8599
8.1071,-1.7266
8.8615,-1.5470
8.8292,1.6453
8.5938,1.1741
7.4196,-2.9868
5.5213,-2.9047
7.3758,-2.7892
4.5598,-2.8584
7.7967,1.8234
7.6424,-2.5056
4.4598,-2.7028
6.0506,-3.1586
6.1487,-2.9511
5.3998,-1.0714
4.8461,-2.7484
4.0175,-2.7059
7.6744,-2.4849
6.0514,1.5224
3.7662,-2.4552
6.0945,1.4833
6.2755,1.6238
3.7838,-0.0479
4.0963,-3.4133
3.9034,-2.3189
6.3501,2.9847
3.3920,-1.7940
4.6574,1.2795
5.2547,1.1445
4.0263,-2.1261
3.5634,-2.3118
3.2727,-1.7763
4.7768,0.3703
2.7410,-2.1242
3.1690,-2.2547
5.2202,-1.7618
3.2132,-5.9311
2.2338,-4.9443
3.0804,-1.6122
5.5541,2.3660
3.0360,-2.6017
2.0763,-7.2424
3.2097,-1.9925
1.8231,-0.1130
2.9785,-2.7420
0.8904,-0.1842
4.7076,2.2659
2.9112,-4.2991
1.6861,2.1660
4.2001,1.0293
4.6115,1.9401
3.2708,0.8013
2.5104,-1.1272
4.0945,1.5189
3.7492,1.1142
0.4620,-0.9825
2.6947,-2.0437
1.2693,-1.0103
1.3315,-1.1448
3.2369,-1.7150
2.8237,-3.6326
1.8965,-0.4274
1.8927,-0.5279
2.3913,1.9481
2.2474,2.1580
1.9689,0.4436
1.8567,0.6185
4.3748,1.0623
2.0630,-2.1343
2.0899,-1.7013
2.0917,2.3636
1.2073,0.0915
0.8827,-0.2730
0.8065,-1.5973
3.3613,2.5903
1.2823,-0.0516
0.3416,3.0368
3.4370,2.3452
2.1255,-2.6645
0.6169,-6.6689
3.3996,4.3411
0.1012,-1.4074
0.6632,-6.4421
3.3673,2.5575
0.0228,-0.2678
1.6745,-0.7408
1.6267,-0.7006
1.9191,2.5874
0.0477,1.1898
1.2915,-1.4696
1.7362,-1.0664
2.6298,2.1622
2.5486,3.8387
0.7765,0.2021
1.0422,-0.1975
2.4500,0.4637
1.1652,0.0750
-0.6015,2.1333
-0.7153,-0.3718
1.2618,2.8594
1.4144,-0.6292
0.7642,0.2140
-1.2836,-1.3472
-0.0089,-0.9435
2.3804,1.5649
1.1256,-5.2735
2.0494,2.3288
-1.0959,-2.4487
2.7203,0.6865
0.6506,1.4684
0.6530,0.3743
-1.9978,-3.8577
0.0353,-1.1016
