5.0633,-1.7145
5.0633,-0.2923
4.4804,-1.0750
4.8242,-0.0465
5.0683,-0.8640
4.1011,-0.3715
4.2340,-0.1901
5.2978,0.8316
4.8845,-0.3993
3.6301,-0.6630
4.0392,-1.1879
3.5301,-0.5400
3.0299,-1.4408
4.5164,1.1915
3.6546,0.0288
2.9157,-1.4745
3.1231,-1.0283
3.0051,-0.5797
2.8109,-1.7858
3.2332,-1.5813
2.7712,-1.7722
3.6077,-0.3703
3.3058,1.2220
2.5980,-1.5030
3.5675,0.2042
3.2100,1.6347
2.3206,0.8823
2.2625,-1.6109
2.1169,-0.8090
4.4065,1.4294
1.7449,-1.1900
2.9335,0.1239
2.4502,0.0746
2.0235,-1.8332
2.0196,-1.6706
1.9907,-1.0155
2.2781,0.2297
1.5392,-1.2587
1.5601,-1.1943
2.6269,-0.8349
2.2376,-2.7153
1.6720,-2.4386
1.5550,-1.1155
3.0562,0.9588
1.0269,-2.3164
2.0165,-3.7763
2.1014,-0.3411
1.1284,-1.1408
1.1654,-1.8233
1.6215,0.3626
2.6458,0.9987
2.0896,-2.1389
2.1329,0.8449
2.7435,0.1928
2.3615,0.6336
2.0908,-0.1333
1.2972,-0.6155
2.3641,0.7244
1.8823,-0.0331
1.1871,0.0852
0.9146,-1.2687
0.6023,-0.6091
0.9478,0.3129
2.5812,-1.2565
1.0498,-2.4054
0.8205,-0.1344
1.1320,-0.1592
1.5066,1.1768
1.4012,1.3559
1.1107,0.4031
0.8563,-0.4057
1.7065,-0.0825
0.8713,-1.0443
0.6997,-1.7305
1.2648,1.7784
-0.0678,0.1667
0.2771,-0.7099
0.3527,-0.7694
1.9261,1.5166
0.4194,-0.0840
0.8230,1.5439
1.5663,0.7200
0.8693,-1.2193
0.8804,-2.7665
2.1634,2.7048
0.3585,-0.7387
0.7973,-2.8333
2.4055,1.7519
0.6519,0.5930
0.9324,-0.2585
0.4764,-1.2472
1.0412,1.8978
-0.5497,-0.2170
0.7901,-0.6034
0.8091,-0.2120
1.3431,1.1194
1.6155,2.5584
0.1619,-0.4393
0.3250,-0.5614
1.3523,0.8986
2.3175,0.2396
0.9755,1.3307
0.4300,0.0794
0.8697,1.2688
0.6403,0.1045
0.3387,0.1468
-0.3952,-0.5796
0.2156,-0.3469
1.1835,1.0927
0.9180,-2.4032
1.1170,1.6115
0.3971,-1.3547
1.1797,-0.1534
0.7348,0.4627
0.8094,-0.4086
0.5717,-2.3521
-0.0609,-0.5309
-0.0061,-1.4415
0.6369,1.2218
0.6083,0.1651
0.8461,0.2551
-0.3322,-1.5498
-0.1743,-2.3039
-0.3107,-1.2492
-0.6148,-1.2639
-0.1274,0.5290
-0.3765,-0.6534
0.2284,0.1372
1.1403,2.8470
1.0634,2.1435
1.4932,2.2334
0.1884,0.3556
0.4366,1.0605
0.3556,0.2328
-0.7486,0.0473
0.6438,0.2978
0.7215,1.0050
0.6850,-1.6888
0.9488,2.4306
-0.1850,-1.0828
0.3359,1.7649
0.6841,1.1339
-0.9844,-0.0160
0.7707,1.1935
-0.4357,0.1202
-0.2945,-0.0475
0.3857,-2.0877
0.7604,0.4064
0.3762,2.4216
1.2606,0.1763
0.2541,-2.6493
-0.5926,-0.0499
1.0632,-0.1115
-0.7105,-0.9589
0.6448,1.9529
-0.0409,-2.2115
0.4263,1.2326
0.4078,1.9838
1.4059,-2.7335
-0.0390,0.9003
-0.6800,-0.6764
