0.5302,-0.2101,0.1478,0.0479,0.3494
0.1921,0.6432,-0.0520,0.2055,0.4956
0.5371,-0.1398,0.1674,0.1126,0.3487
0.4044,0.0535,0.2878,-0.2993,0.3389
0.2353,-0.2235,-0.3459,0.4902,0.4653
-0.0468,-0.2010,0.6108,0.4194,0.5916
-0.2662,0.1749,0.2128,0.6080,0.5164
0.2985,0.5529,-0.1571,0.1215,0.4342
-0.1113,0.3051,0.5494,-0.2293,0.4599
