33.1458,1.4992
30.9192,-3.3105
29.8758,-4.6833
36.8241,-4.1679
32.4489,1.1220
34.5913,-0.2766
31.4482,3.1173
34.2408,5.2479
32.2440,-3.3768
29.1414,-11.9227
33.1524,-4.4564
26.1633,-2.8113
27.1950,-12.1299
26.1664,4.7044
28.8806,4.7717
35.5869,-10.2323
28.2270,19.1019
27.8548,-11.2025
28.0973,-16.0713
30.5570,-5.9103
31.8628,6.1865
26.0101,0.2623
22.2964,22.1604
28.1231,8.3447
23.4770,-11.7721
21.1917,-3.5859
23.4204,-12.3266
24.3972,23.7564
21.0253,-6.9046
23.0943,-17.6537
30.2436,-4.0702
18.7278,15.3697
26.0886,-6.9555
28.4877,16.3585
12.8792,11.2129
21.2728,25.9647
24.5708,26.4279
26.7513,20.7708
22.9358,-7.3126
25.6460,18.6999
22.2614,-3.5839
25.7613,-13.1430
20.4919,-6.9988
25.2355,-9.1028
22.1381,-8.5164
23.7035,15.6632
21.8647,23.7150
16.5374,-2.8834
18.8847,-19.8872
20.6337,-15.3221
22.0342,-18.1695
14.7172,-12.5578
18.3727,-5.7924
18.3361,-18.5904
19.5259,26.0224
20.2414,-10.9441
14.1022,17.7171
20.2509,0.3330
16.8617,2.1763
14.4895,25.1130
20.6171,20.4276
24.2715,14.0486
17.7730,-12.3572
15.1661,11.0978
13.9096,29.4755
14.1896,14.4701
-1.3022,11.1521
7.6302,11.7372
17.2517,-3.5511
14.6997,-22.5411
15.1177,-0.3941
4.0159,14.2208
13.9809,19.8772
16.8001,-7.5985
16.5685,7.9396
15.5031,0.6929
6.6349,2.6755
5.1993,8.0771
2.2408,5.5423
9.5865,-12.8772
14.9537,-1.7161
17.3523,27.9668
13.5804,7.8821
9.4543,38.2327
7.3724,-0.9094
4.9273,7.8635
8.5514,11.6984
12.0238,-5.2255
16.3027,-10.3804
-5.0312,9.6010
2.3637,7.7048
22.8133,-5.0487
11.0450,-29.2841
13.2683,-2.3761
14.0583,-14.4079
17.4319,-17.3105
11.1186,8.3517
10.0798,35.1924
9.0850,19.9131
