0.4676,0.0585
0.4122,0.0476
0.5783,0.0598
0.5176,0.1151
0.5028,0.0672
0.6150,0.1180
0.5629,0.0912
0.3073,0.0616
0.6403,0.0759
0.2714,-0.0640
0.3750,0.0129
0.6703,0.0901
0.3193,-0.0712
0.4575,0.0485
0.3885,0.0947
0.3902,-0.0365
0.2659,0.1539
0.4043,-0.1127
0.1597,-0.0357
0.5483,-0.0443
0.4368,0.0669
0.3301,-0.0032
0.1883,0.0882
0.3843,0.0392
0.3233,-0.1270
0.3840,-0.0909
0.3958,-0.1449
0.2442,0.1544
0.3302,-0.1323
0.1786,-0.0729
0.3318,-0.1044
0.0657,0.0632
0.3732,-0.1390
0.3190,0.1886
0.1424,-0.0159
0.2195,0.2113
0.2295,0.2026
0.2472,0.2209
0.4763,-0.1423
0.2697,0.1991
0.2095,-0.0866
0.2672,-0.1519
0.1544,-0.0855
0.1911,-0.1068
0.1087,-0.0342
0.0868,0.1168
0.2243,0.2141
0.1426,-0.1387
0.1310,-0.0690
0.2329,-0.1064
0.1373,-0.1237
0.1194,-0.0488
0.1158,-0.0991
0.1459,-0.0334
0.1147,0.2107
0.2722,-0.1683
0.0601,0.0829
0.1770,-0.1537
0.0684,-0.0317
0.0657,0.1375
0.1191,0.1735
0.0576,0.0128
0.1850,-0.1622
0.0628,0.0182
0.0299,0.2493
0.0299,0.0350
0.0611,-0.0186
0.0245,-0.0333
0.1251,-0.1057
0.0718,-0.1237
0.0603,-0.0813
0.0023,0.0730
0.0408,0.1659
0.0971,-0.1435
0.0213,0.0542
0.1095,-0.1857
0.0509,-0.1443
0.0329,0.0066
0.0105,0.0382
0.1083,-0.1677
0.0768,-0.0876
-0.0127,0.2445
0.0198,0.0534
0.0044,0.3078
0.0427,-0.1297
0.0155,0.0329
-0.0247,0.0197
0.0572,-0.1988
0.0754,-0.1704
0.0033,-0.0127
0.0074,0.0049
0.0757,-0.1551
0.0184,-0.1647
0.0752,-0.1430
0.1442,-0.1640
0.1075,-0.0681
0.0140,0.0116
-0.0131,0.3156
0.0300,0.1565
0.0246,0.3250
0.0159,0.1904
0.0140,0.0224
0.0553,-0.0674
0.0374,0.1184
0.0388,0.0002
-0.0121,0.2651
-0.0103,-0.1504
-0.1183,0.0700
0.0099,-0.0774
-0.0201,0.1923
-0.0294,0.1185
0.0469,-0.1597
0.0122,0.0907
0.0071,-0.0935
-0.0105,0.2020
-0.0014,0.0903
-0.0243,0.2558
0.0327,-0.1812
0.0207,-0.1889
-0.0007,-0.0400
0.0655,-0.1811
-0.0058,-0.1637
0.0138,0.0304
0.0881,-0.1417
0.0252,-0.1248
-0.0074,0.3656
-0.0039,0.4201
-0.0013,0.2626
-0.0119,0.4815
-0.0351,-0.0150
-0.0158,0.1499
0.0200,-0.0024
0.0260,-0.1466
-0.0119,0.0600
0.0770,-0.2267
0.0260,-0.1650
-0.0178,0.0877
-0.0094,0.3109
0.0419,-0.2169
0.0266,-0.0412
0.0108,-0.1250
-0.0163,-0.1091
-0.0262,0.2602
-0.0206,0.4242
0.0247,-0.1472
-0.0279,0.2114
-0.0223,0.4018
0.0058,-0.0094
-0.0151,0.0979
-0.0696,0.0510
-0.0344,0.5849
-0.0447,-0.2128
0.0348,-0.1658
-0.0372,0.4603
-0.0617,0.1306
-0.0138,0.2850
-0.0461,-0.0216
-0.0372,0.1786
0.0016,-0.0275
0.0396,-0.1280
0.0455,-0.1134
-0.0268,0.3630
-0.0375,-0.1141
-0.0218,-0.1287
-0.0396,-0.0077
-0.0256,0.1930
-0.0398,0.0534
-0.1205,0.0911
0.0421,-0.2135
-0.0040,0.0111
-0.0271,0.1596
-0.0220,0.1875
-0.0237,0.1106
-0.0617,0.0385
-0.0014,-0.0521
0.0323,-0.1036
0.0116,-0.0509
-0.0458,0.0024
-0.0327,0.3834
-0.0785,0.0665
-0.0003,-0.1351
-0.0883,0.0039
-0.0702,0.0246
-0.0056,-0.0547
-0.1882,0.0625
-0.0190,0.0240
-0.0697,0.2554
-0.0691,0.0498
0.0205,-0.1528
-0.0101,0.1369
-0.1500,0.0704
-0.0185,-0.0259
-0.0587,0.0059
-0.0201,0.2830
-0.0523,0.5243
-0.0136,-0.0616
-0.0847,-0.0914
-0.0646,0.2396
-0.0170,-0.1069
-0.0727,-0.2145
-0.0855,-0.2794
-0.0225,-0.0332
-0.0720,-0.1093
-0.0410,-0.0461
-0.1202,-0.0254
-0.0705,-0.0354
